description,date,sentiment
Paris 2024: Thierry Henry faces conundrums in assembling Olympic squad  Le Monde ,"(9, 2, 2024)",NEGATIVE
SpongeBob’s Sandy Cheeks reports from Super Bowl sideline on Nickelodeon’s NFL broadcast  The Independent,"(12, 2, 2024)",NEGATIVE
Could these five players make a Messi-like splash in MLS?  ESPN.co.uk,"(8, 2, 2024)",NEGATIVE
Paris 2024 Olympic Games: Antoine Griezmann to 'do everything' to play for France this summer  Eurosport COM,"(21, 2, 2024)",POSITIVE
Griezmann: I'll do everything to play at Olympics  ESPN,"(21, 2, 2024)",POSITIVE
Taylor Twellman tips Robert Lewandowski & Antoine Griezmann to seal MLS transfers - but ex-USMNT star insists they won't join Lionel Messi's ex-Barcelona contingent at Inter Miami  Goal.com,"(21, 2, 2024)",NEGATIVE
Atletico's Simeone concerned over Griezmann following ankle injury | Daily Sabah  Daily Sabah,"(21, 2, 2024)",NEGATIVE
Antoine Griezmann regretted signing for FC Barcelona  FC Barcelona Noticias,"(15, 2, 2024)",NEGATIVE
"Antoine Griezmann admits leaving Atletico Madrid for Barcelona was a 'mistake': ""I wasn't as happy as I was here""  Barca Universal","(16, 2, 2024)",NEGATIVE
"Robert Lewandowski and Antoine Griezmann could join MLS teams in the summer, claims Taylor Twellman - as he pr  Daily Mail","(21, 2, 2024)",POSITIVE
"Griezmann suffers second-degree sprain, doubtful for Athletic semi-final  BeSoccer EN","(21, 2, 2024)",NEGATIVE
Antoine Griezmann among two Atletico Madrid players to suffer injury blows during defeat to Inter Milan  Football Espana,"(20, 2, 2024)",NEGATIVE
When Inter and Juventus tried to sign Atletico Madrid star Griezmann  Football Italia,"(19, 2, 2024)",NEGATIVE
Watch: Memphis Depay gifts Antoine Griezmann a diamond engraved No.7 ring for becoming Atletico Madrid’s all-time top scorer  Yardbarker,"(15, 2, 2024)",POSITIVE
Atletico boss Simeone sweating on Griezmann fitness  china.org.cn,"(22, 2, 2024)",NEGATIVE
Atletico thrash Las Palmas despite Griezmann rest  theSun,"(18, 2, 2024)",NEGATIVE
VIDEO: Antoine Griezmann plays the joker again! Atletico Madrid star celebrates Kansas City Chiefs' Super Bowl triumph by donning hilariously oversized NFL hat  Goal.com,"(17, 2, 2024)",POSITIVE
Antoine Griezmann claims Barcelona transfer was a ‘mistake’  Football Espana,"(16, 2, 2024)",NEGATIVE
Atletico Madrid Coach Says He “Won’t Force” France FIFA World Cup Winner’s Return Ahead Of Inter Milan Clash  SempreInter.com,"(24, 2, 2024)",NEGATIVE
Athletic Club - Atlético de Madrid: Griezmann absence complicates comeback attempt  Into The Calderon,"(29, 2, 2024)",NEGATIVE
Antoine Griezmann: 'I'm going to do everything I can to take part in the Paris Games'  Le Monde ,"(24, 2, 2024)",POSITIVE
Atletico Madrid handed another injury blow – but receive positive news on Antoine Griezmann  Football Espana,"(22, 2, 2024)",POSITIVE
Atletico boss Simeone sweating on Griezmann fitness  china.org.cn,"(22, 2, 2024)",NEGATIVE
France FIFA World Cup Winner To Miss Atletico Madrid Vs Athletic Bilbao Class After Picking Up Injury Vs Inter Milan  SempreInter.com,"(27, 2, 2024)",NEGATIVE
UD Almería - Atlético de Madrid: A test at Power Horse Stadium  Into The Calderon,"(24, 2, 2024)",POSITIVE
"Thursday's gossip: Solanke, Lewandowski, Griezmann, Modric, Salah  BBC.com","(22, 2, 2024)",NEGATIVE
LAFC chief hints they're close to making a 'significant singing' having already landed Hugo Lloris... as they  Daily Mail,"(29, 2, 2024)",NEGATIVE
Ernesto Valverde pleased Antoine Griezmann will miss Athletic Club-Atletico Madrid clash – “He always hurts us”  Football Espana,"(28, 2, 2024)",NEGATIVE
FC 24 FUT Fantasy FC tracker with upgradable cards for Griezmann and Tevez  Yahoo Sports,"(23, 2, 2024)",NEGATIVE
How to watch Grenada U-20 vs Jamaica U-20 in the US: TV Channel and Live Streaming for 2024 CONCACAF U-20 C...  Bolavip US,"(26, 2, 2024)",POSITIVE
Griezmann: I'll do everything to play at Olympics  china.org.cn,"(22, 2, 2024)",POSITIVE
Atletico Madrid President Updates On Fitness Of Key Striker Ahead Of Second Leg Vs Inter Milan: ‘He’ll Decide When He’s Ready To Return’  SempreInter.com,"(28, 2, 2024)",POSITIVE
Atletico's Griezmann suffers 'moderate' ankle sprain  New Vision,"(22, 2, 2024)",NEGATIVE
Athletic Club - Atlético de Madrid: Griezmann absence complicates comeback attempt  Into The Calderon,"(29, 2, 2024)",NEGATIVE
LAFC chief hints they're close to making a 'significant singing' having already landed Hugo Lloris... as they  Daily Mail,"(29, 2, 2024)",NEGATIVE
Paul Pogba is not the only France World Cup winner to suffer rapid decline – only four are still relevant...  talkSPORT,"(29, 2, 2024)",NEGATIVE
Watch: Virgil’s last WWE appearance before star’s death aged 61  The Independent,"(29, 2, 2024)",POSITIVE
"Athletic Bilbao vs Atletico Madrid: Live stream, TV channel, kick-off time & where to watch Copa del Rey game  Goal.com","(29, 2, 2024)",POSITIVE
"Preview: Atletico Madrid vs. Real Betis - prediction, team news, lineups  Sports Mole","(1, 3, 2024)",NEGATIVE
Paul Pogba handed 4-year ban for doping  Myjoyonline,"(29, 2, 2024)",NEGATIVE
Watch moment Leicester City player Hamza Choudhury is pulled over for drink-driving  The Independent,"(1, 3, 2024)",POSITIVE
Top 20 Best Left-Footed Football Players (2024)  Top Soccer Blog,"(1, 3, 2024)",POSITIVE
Atletico Madrid Coach Sweating Over Key Star Condition: “I Don’t Know If He’ll Be Back Vs Inter Milan Or Barcelona”  SempreInter.com,"(8, 3, 2024)",NEGATIVE
Antoine Griezmann remains sidelined as Atletico Madrid host Real Betis  Football Espana,"(2, 3, 2024)",NEGATIVE
Cádiz CF - Atlético de Madrid: Griezmann will not play as Rojiblancos chase another win  Into The Calderon,"(8, 3, 2024)",NEGATIVE
"Atletico Madrid sweating on fitness of starter for Inter clash, but given positive Antoine Griezmann update  Football Espana","(5, 3, 2024)",POSITIVE
Inter's Champions League Quarterfinals Hopes and Griezmann's Uncertain Availability  Il Messaggero - English edition,"(8, 3, 2024)",NEGATIVE
"English Channel: Girl, 7, dies after boat capsizes near Dunkirk in France  BBC.com","(3, 3, 2024)",NEGATIVE
NFL Rumors: Potential destinations for Justin Simmons  Bolavip US,"(8, 3, 2024)",NEGATIVE
Watch: Saudi Arabia’s First Male Robot Harasses A Female Reporter  NewsX,"(7, 3, 2024)",NEGATIVE
Furious ultra storms pitch to scream at players after German side thrashed at home  The Independent,"(4, 3, 2024)",NEGATIVE
Antoine Griezmann ruled out of Cadiz match as Diego Simeone is coy on return  Football Espana,"(8, 3, 2024)",NEGATIVE
"Preview: Atletico Madrid vs. Real Betis - prediction, team news, lineups  Sports Mole","(1, 3, 2024)",NEGATIVE
The best players in the world in 2024: Kane and Mbappe replace Ronaldo and Messi  talkSPORT,"(6, 3, 2024)",POSITIVE
Jeremy Clarkson jokes Adrian Newey could win Bahrain Grand Prix  The Independent,"(3, 3, 2024)",NEGATIVE
Watch moment Leicester City player Hamza Choudhury is pulled over for drink-driving  The Independent,"(1, 3, 2024)",POSITIVE
Atletico Madrid to be without key defender for showdown matches against Inter Milan and Barcelona  Football Espana,"(6, 3, 2024)",NEGATIVE
France FIFA World Cup Star To Play Through Pain In Atletico Madrid Vs Inter Milan Champions League Clash  SempreInter.com,"(12, 3, 2024)",NEGATIVE
"Atlético 2-1 Inter Milan (Mar 13, 2024) Game Analysis  ESPN","(13, 3, 2024)",POSITIVE
Griezmann reveals personal and professional bonds amid Champions League quest  MUNDO DEPORTIVO,"(15, 3, 2024)",POSITIVE
Atlético de Madrid - Inter Milan: Is a comeback on the cards?  Into The Calderon,"(13, 3, 2024)",NEGATIVE
Atletico's Griezmann returns from ankle injury after 4-game absence  theScore,"(13, 3, 2024)",NEGATIVE
Griezmann and Memphis Depay keep Barça away from the Club World Cup and threaten them for Sunday  FC Barcelona Noticias,"(14, 3, 2024)",NEGATIVE
Griezmann personally apologises to Inter striker Alexis Sanchez for insult  Football Italia,"(14, 3, 2024)",NEGATIVE
"Henry wants Mbappe, Griezmann and Giroud for the Olympics  BeSoccer EN","(11, 3, 2024)",NEGATIVE
Antoine Griezmann hurls cruel insults at Alexis Sanchez amid wild celebrations after Inter star misses penalty in Champions League shoot-out  Goal.com,"(14, 3, 2024)",NEGATIVE
"Thierry Henry hopes to call up Kylian Mbappé, Olivier Giroud and Antoine Griezmann for France at the Olympics  Get French Football News","(11, 3, 2024)",POSITIVE
Antoine Griezmann on Champions League 'dream' and difficult return  Daily Mail,"(15, 3, 2024)",POSITIVE
Atletico Madrid’s Diego Simeone discusses Antoine Griezmann fitness and keys to beating Inter  Football Espana,"(12, 3, 2024)",POSITIVE
France FIFA World Cup Champion Apologizes To Ex Arsenal Veteran For Insult In Atletico Madrid Vs Inter Milan Clash  SempreInter.com,"(14, 3, 2024)",NEGATIVE
Griezmann called Alexis Sanchez a 'coward' after Inter striker missed penalty  BeSoccer EN,"(13, 3, 2024)",NEGATIVE
Cádiz CF - Atlético de Madrid: Griezmann will not play as Rojiblancos chase another win  Into The Calderon,"(8, 3, 2024)",NEGATIVE
Griezmann's record run with France ends after forward suffers ankle injury  FRANCE 24 English,"(18, 3, 2024)",NEGATIVE
"Griezmann pulls out of French squad, ending record 84-match streak  Le Monde ","(18, 3, 2024)",POSITIVE
Why was Antoine Griezmann not called up by France to play vs Germany and Chile?  bolavip.com,"(21, 3, 2024)",NEGATIVE
Xavi Hernandez Reveals The Reason for Griezmann Departure From FC Barcelona  beIN SPORTS,"(17, 3, 2024)",POSITIVE
'They know nothing!' - Atletico Madrid superstar Antoine Griezmann fires back at Optus Sport presenters after he was branded a 'luxury player'  Goal.com,"(22, 3, 2024)",NEGATIVE
Griezmann’s record run of consecutive appearances for France set to end  Agencia EFE,"(19, 3, 2024)",POSITIVE
Griezmann ends incredible record with France withdrawal  OneFootball - English,"(18, 3, 2024)",POSITIVE
Atletico Madrid not willing to let Griezmann feature in the Olympics  BeSoccer EN,"(19, 3, 2024)",POSITIVE
Griezmann reveals personal and professional bonds amid Champions League quest  MUNDO DEPORTIVO,"(15, 3, 2024)",POSITIVE
NFL World partners with partners with Antoine Griezmann for new Youtube show  PRODU,"(20, 3, 2024)",POSITIVE
Mango once again appoints Antoine Griezmann as the face of its spring campaign  Fashionnetwork USA,"(20, 3, 2024)",POSITIVE
Antoine Griezmann set to withdraw from France squad  Get French Football News,"(18, 3, 2024)",NEGATIVE
Griezmann's performance did not influence his departure from Barça  FC Barcelona Noticias,"(16, 3, 2024)",NEGATIVE
"""The most underrated player in existence"" - Thierry Henry hails France's reliable Antoine Griezmann  Squawka","(21, 3, 2024)",POSITIVE
Former France star dismisses Antoine Griezmann as Les Bleus legend  Football Espana,"(16, 3, 2024)",NEGATIVE
Antoine Griezmann's incredible 84-game streak comes to an end | France  FIFA.com,"(23, 3, 2024)",NEGATIVE
France flounder in first match without Antoine Griezmann for seven years  The Guardian,"(25, 3, 2024)",POSITIVE
'They know nothing!' - Atletico Madrid superstar Antoine Griezmann fires back at Optus Sport presenters after he was branded a 'luxury player'  Goal.com,"(22, 3, 2024)",NEGATIVE
Antoine Griezmann poised for Atletico Madrid return as ankle problems left in the dust  Football Espana,"(27, 3, 2024)",NEGATIVE
Antoine Griezmann set for UK horse racing debut as owner of rising star Hooking with the France World Cup winn  Daily Mail,"(27, 3, 2024)",POSITIVE
Antoine Griezmann eyeing Easter Classic glory at Newcastle with Hooking  Sky Sports,"(27, 3, 2024)",POSITIVE
Hooking to break new ground for owner Antoine Griezmann  sportsmax.tv,"(26, 3, 2024)",POSITIVE
Antoine Griezmann claps back at critics over 'Luxury Player' claims following Barcelona stint  Republic World,"(23, 3, 2024)",NEGATIVE
IFFHS  IFFHS,"(23, 3, 2024)",NEGATIVE
PL legend doubles down on Antoine Griezmann criticism after viral moment  Optus Sport,"(25, 3, 2024)",NEGATIVE
Antoine Griezmann set for UK debut as World Cup winner eyes Newcastle success  The Mirror,"(26, 3, 2024)",POSITIVE
"Griezmann recovers from injury, ready for game against Villarreal  NEWS.am","(28, 3, 2024)",POSITIVE
Antoine Griezmann’s horse finishes third on UK debut in Newcastle – two places behind runner owned by sup...  talkSPORT,"(29, 3, 2024)",POSITIVE
Didier Deschamps makes Antoine Griezmann point as France suffer Germany loss  Football Espana,"(24, 3, 2024)",POSITIVE
"VIDEO: Giroud, Griezmann and Zaire-Emery arrive for international duty  BeSoccer EN","(23, 3, 2024)",POSITIVE
Antoine Griezmann suffers disappointment on his UK horse racing debut as Hooking finishes third behind favouri  Daily Mail,"(29, 3, 2024)",NEGATIVE
Antoine Griezmann’s horse finishes third on UK debut in Newcastle – two places behind runner owned by sup...  talkSPORT,"(29, 3, 2024)",POSITIVE
Antoine Griezmann suffers disappointment on his UK horse racing debut  MSN,"(29, 3, 2024)",NEGATIVE
Villarreal vs Atletico Madrid: Preview and Prediction  The Hard Tackle,"(31, 3, 2024)",NEGATIVE
Villarreal Vs Atletico Madrid Live Streaming: When And Where To Watch  ABP Live,"(1, 4, 2024)",POSITIVE
Villarreal CF - Atlético de Madrid: Sink or swim  Into The Calderon,"(1, 4, 2024)",NEGATIVE
Former Arsenal striker reached verbal agreement to sign with MLS side  Daily Cannon,"(29, 3, 2024)",POSITIVE
"Preview: Villarreal vs. Atletico Madrid - prediction, team news, lineups  Sports Mole","(30, 3, 2024)",NEGATIVE
10 European superstars who can follow Lionel Messi to the MLS  ClutchPoints,"(30, 3, 2024)",POSITIVE
Antoine Griezmann sets out ‘perfect season’ objective for Atletico Madrid  Football Espana,"(7, 4, 2024)",POSITIVE
Why the perfect MLS signing would be US fanboy Antoine Griezmann  Football365,"(2, 4, 2024)",POSITIVE
Antoine Griezmann poses for Mango Man  parisselectbook.com,"(7, 4, 2024)",POSITIVE
Villarreal CF - Atlético de Madrid: Sink or swim  Into The Calderon,"(1, 4, 2024)",NEGATIVE
Who is France's leading all-time top goal scorer? Mbappe closing in on Giroud  Goal.com,"(2, 4, 2024)",POSITIVE
"Atletico Madrid vs Borussia Dortmund lineups, starting 11, team news for Champions League quarterfinal  Sporting News","(8, 4, 2024)",POSITIVE
"‘Surreal’ £100,000 Lionel Messi trade almost happened at London Card Show as Logan Paul, Drake and Antoine...  talkSPORT","(3, 4, 2024)",NEGATIVE
"UEFA Champions League quarterfinal odds, best bets: Picks for all four matchups, top scorer and more  The New York Times","(8, 4, 2024)",POSITIVE
Villarreal CF 1-2 Atlético de Madrid: Player Ratings  Into The Calderon,"(2, 4, 2024)",POSITIVE
"Atletico Madrid vs Dortmund Predicted lineup, betting tips, odds, injury news, H2H, telecast  Khel Now","(8, 4, 2024)",NEGATIVE
Villarreal Vs Atletico Madrid Live Streaming: When And Where To Watch  ABP Live,"(1, 4, 2024)",POSITIVE
Griezmann at the double as Atletico recover to outclass Girona  Reuters,"(13, 4, 2024)",POSITIVE
"Atlético 3-1 Girona (Apr 13, 2024) Game Analysis  ESPN","(13, 4, 2024)",POSITIVE
'Technically gifted' - Julien Laurens explains why 'underestimated' Antoine Griezmann is key for Atletico Madrid  Eurosport COM,"(10, 4, 2024)",POSITIVE
Talking points: Atlético Madrid 3-1 Girona  Into The Calderon,"(13, 4, 2024)",POSITIVE
Antoine Griezmann bags brace as Atletico Madrid beat Girona  beIN SPORTS,"(13, 4, 2024)",POSITIVE
Player of the Match: Antoine Griezmann highlights  UEFA.com,"(10, 4, 2024)",POSITIVE
Diego Simeone wants more from Antoine Griezmann for Atletico Madrid’s showdown with Borussia Dortmund  Football Espana,"(9, 4, 2024)",NEGATIVE
PLAYER RATINGS: Antoine Griezmann is at his creative best and Samuel Lino earned his goal for Atletico... but  Daily Mail,"(11, 4, 2024)",POSITIVE
"Atlético Madrid - Borussia Dortmund summary: score, goals & highlights | Champions League  AS USA","(10, 4, 2024)",POSITIVE
La Liga: Griezmann at the double as Atletico recovers to outclass Girona  Sportstar,"(13, 4, 2024)",POSITIVE
Pau Cubarsi shines for Barcelona and Antoine Griezmann remains crucial for Atletico Madrid- Champions League hits and misses  Sky Sports,"(11, 4, 2024)",NEGATIVE
3 things we learned from Atletico Madrid's 2-1 victory over Borussia Dortmund  90min UK,"(11, 4, 2024)",POSITIVE
VIDEO: Griezmann and De Paul on Atletico’s first leg win vs Dortmund  BeSoccer EN,"(10, 4, 2024)",POSITIVE
"Atletico Madrid vs Borussia Dortmund lineups, starting 11, team news for Champions League quarterfinal  Sporting News","(8, 4, 2024)",POSITIVE
Atletico Madrid star Antoine Griezmann explains the reason behind using Siphiwe Tshabalala's Fifa World Cup celebration  Goal.com,"(15, 4, 2024)",POSITIVE
Atletico Madrid planning Antoine Griezmann contract extension  Football Espana,"(21, 4, 2024)",NEGATIVE
Atlético Madrid's star Antoine Griezmann explains the reason behind using Siphiwe Tshabalala's Fifa World Cup celebration  Goal.com,"(16, 4, 2024)",POSITIVE
"Sunday's gossip: Silva, Palmer, Griezmann, Gimenez, Olmo, Zirkzee, De Jong  BBC.com","(21, 4, 2024)",POSITIVE
FC 24 FUT Fantasy FC tracker with upgradable cards for Griezmann and Tevez  Gamesradar,"(17, 4, 2024)",POSITIVE
Griezmann to have two or more shots on target against Dortmund now 9/4  Daily Mail,"(16, 4, 2024)",NEGATIVE
‘I was never Antoine Griezmann's level but now I’m his agent – he listens to what I say’  Daily Star,"(16, 4, 2024)",POSITIVE
Griezmann – Why I Copied The Shabba Celebration  iDiski Times,"(18, 4, 2024)",NEGATIVE
Borussia Dortmund vs Atletico Madrid: Preview and Prediction  The Hard Tackle,"(15, 4, 2024)",NEGATIVE
Barça heads to regular court for the controversial goal  MUNDO DEPORTIVO,"(22, 4, 2024)",POSITIVE
Borussia Dortmund vs Atletico Madrid predictions: Griezmann could be key for Atleti  LiveScore,"(15, 4, 2024)",NEGATIVE
Atletico Madrid planning new contract for star forward  Football Espana,"(15, 4, 2024)",POSITIVE
"PLAYER RATINGS: Marcel Sabitzer, Julian Brandt and Ian Maatsen impress in Borussia Dortmund's comeback win aga  Daily Mail","(16, 4, 2024)",POSITIVE
Atletico Madrid star Antoine Griezmann explains the reason behind using Siphiwe Tshabalala's Fifa World Cup celebration  Goal.com,"(15, 4, 2024)",POSITIVE
Griezmann: Why I Did Shabba Celebration | Soccer Laduma  SNL24,"(15, 4, 2024)",NEGATIVE
Griezmann is considering a new contract with Atlético Madrid  Слободен печат,"(15, 4, 2024)",NEGATIVE
David Beckham meets with Antoine Griezmann making Inter Miami fans excited about the possibilities  Marca.com,"(28, 4, 2024)",POSITIVE
"Atlético 3-1 Athletic (Apr 27, 2024) Game Analysis  ESPN","(27, 4, 2024)",POSITIVE
LAFC Finds Themselves in Unknown Territory  Los Angeles Sports Nation,"(27, 4, 2024)",NEGATIVE
Barça heads to regular court for the controversial goal  MUNDO DEPORTIVO,"(22, 4, 2024)",POSITIVE
Valverde explains why he didn't take a penalty for Real Madrid vs Man City  bolavip.com,"(29, 4, 2024)",POSITIVE
Inter Miami confirm signing of Paraguayan midfielder Matias Rojas  The Independent,"(24, 4, 2024)",POSITIVE
Athletic Bilbao's Nico Williams suffers alleged racist abuse from Atletico Madrid fans as LaLiga game is stopp  Daily Mail,"(28, 4, 2024)",NEGATIVE
"Atletico Madrid vs Athletic Club Predicted line-up, betting tips, odds, injury news, H2H, telecast  Khel Now","(25, 4, 2024)",NEGATIVE
Men's Football Atletico Madrid’s win marred by racism against Bilbao forward Williams  Morning Star Online,"(29, 4, 2024)",NEGATIVE
Spain's Nico Williams racially abused at Atletico  ESPN,"(27, 4, 2024)",NEGATIVE
Atletico Madrid 3-1 Athletic Bilbao: Hosts Close In On Top-Four La Liga Finish  Outlook India,"(28, 4, 2024)",POSITIVE
"Champions League top scorers 2023-24: Kylian Mbappe, Harry Kane & most goals this season  Goal.com","(24, 4, 2024)",POSITIVE
Athletic Bilbao's Nico Williams tried to get referee to stop play after he was racially abused during match in Spain  Sky News,"(28, 4, 2024)",NEGATIVE
El Clasico: Real Madrid 'secure' La Liga after controversial win over Barcelona  bolavip.com,"(22, 4, 2024)",POSITIVE
Atletico - Athletic live  Marca.com,"(28, 4, 2024)",POSITIVE
Valverde explains why he didn't take a penalty for Real Madrid vs Man City  bolavip.com,"(29, 4, 2024)",POSITIVE
IPL: Punjab Kings spinners frustrate CSK in routine win  Stadium Astro,"(1, 5, 2024)",NEGATIVE
Gérard Depardieu: French actor to be tried over sexual assault allegations  BBC.com,"(29, 4, 2024)",NEGATIVE
Füllkrug's brilliant Dortmund strike  UEFA.com,"(1, 5, 2024)",POSITIVE
Men's Football Atletico Madrid’s win marred by racism against Bilbao forward Williams  Morning Star Online,"(29, 4, 2024)",NEGATIVE
"Xavi's Barça, the 'king' of strategy: It is the season with the most corner goals since 17/18  FC Barcelona Noticias","(30, 4, 2024)",POSITIVE
Nico Williams accuses Atletico fans of racism  The Star Kenya ,"(29, 4, 2024)",NEGATIVE
"Lacazette in the French team, the return  French Football Weekly","(29, 4, 2024)",POSITIVE
Inter Miami transfer hint? Lionel Messi appears in Antoine Griezmann's 'hobby office' as Atletico Madrid star reveals MLS collectibles  Goal.com,"(8, 5, 2024)",NEGATIVE
“Welcome to Inter Miami”- Unexpected Lionel Messi Appearance on Antoine Griezmann’s Instagram Excite Fans  EssentiallySports,"(8, 5, 2024)",NEGATIVE
Atletico Madrid open contract renewal talks with Antoine Griezmann  Football Espana,"(5, 5, 2024)",POSITIVE
Atletico Madrid to persist with 5-4-1 system for Celta Vigo clash despite Antoine Griezmann return  Football Espana,"(8, 5, 2024)",NEGATIVE
Where to watch Chivas vs Toluca Live free in the USA: Liga MX Clausura 2024 First Leg quarterfinals  bolavip.com,"(8, 5, 2024)",POSITIVE
Real Madrid 2024-25 home kit leaks hours after La Liga success  MSN,"(5, 5, 2024)",NEGATIVE
Liverpool agree new deal with 90-goal wonderkid who Antoine Griezmann loves  Liverpool Echo,"(7, 5, 2024)",POSITIVE
RCD Mallorca vs Atletico Madrid: Preview and Prediction  The Hard Tackle,"(4, 5, 2024)",NEGATIVE
La Liga 2023-24: Riquelme earns Atletico Madrid narrow win at Mallorca  Sportstar,"(5, 5, 2024)",NEGATIVE
"""Atletico wants to extend Griezmann's contract  Динамо Киев от Шурика","(6, 5, 2024)",NEGATIVE
IPL: Punjab Kings spinners frustrate CSK in routine win  Stadium Astro,"(1, 5, 2024)",NEGATIVE
France Euro 2024 squad: Who will Didier Deschamps take to Germany?  Goal.com,"(2, 5, 2024)",NEGATIVE
Atletico Madrid willing to part ways with four strikers during summer transfer window  Football Espana,"(4, 5, 2024)",POSITIVE
Antoine Griezmann drops major hint to join Lionel Messi at Inter Miami  ClutchPoints,"(8, 5, 2024)",NEGATIVE
"EA FC 24 TOTS LaLiga Predictions: Team Of The Season with Vinicius Jr, Kroos and Griezmann  FifaUltimateTeam.it - UK","(6, 5, 2024)",POSITIVE
"Atlético 3-0 Getafe (May 15, 2024) Game Analysis  ESPN","(15, 5, 2024)",POSITIVE
Inter Miami transfer hint? Lionel Messi appears in Antoine Griezmann's 'hobby office' as Atletico Madrid star reveals MLS collectibles  Goal.com,"(8, 5, 2024)",NEGATIVE
“Welcome to Inter Miami”- Unexpected Lionel Messi Appearance on Antoine Griezmann’s Instagram Excite Fans  EssentiallySports,"(8, 5, 2024)",NEGATIVE
Atletico Madrid to persist with 5-4-1 system for Celta Vigo clash despite Antoine Griezmann return  Football Espana,"(8, 5, 2024)",NEGATIVE
Getafe 0-3 Atletico Madrid: Griezmann treble seals Champions League qualification  beIN SPORTS,"(15, 5, 2024)",POSITIVE
Atlético Madrid - Celta Vigo: Limping toward the finish line  Into The Calderon,"(11, 5, 2024)",NEGATIVE
Griezmann hat-trick secures Champions League spot for Atletico  Vanguard,"(15, 5, 2024)",POSITIVE
Griezmann hat-trick sends Atletico Madrid into Champions League  Guardian Nigeria,"(15, 5, 2024)",POSITIVE
Greenwood vs Griezmann: Confirmed lineups for La Liga clash  BeSoccer EN,"(15, 5, 2024)",POSITIVE
The 15 best French players right now have been ranked ahead of Euro 2024  GIVEMESPORT,"(11, 5, 2024)",POSITIVE
Griezmann hat-trick seals Atletico victory and ECL spot  The Canberra Times,"(15, 5, 2024)",POSITIVE
Getafe vs Atletico Madrid: Preview and Prediction  The Hard Tackle,"(14, 5, 2024)",NEGATIVE
Getafe CF - Atlético Madrid: The latest local derby  Into The Calderon,"(15, 5, 2024)",POSITIVE
Atletico Madrid vs Celta Vigo: Preview and Prediction  The Hard Tackle,"(11, 5, 2024)",NEGATIVE
Antoine Griezmann drops major hint to join Lionel Messi at Inter Miami  ClutchPoints,"(8, 5, 2024)",NEGATIVE
"Atlético 3-0 Getafe (May 15, 2024) Game Analysis  ESPN","(15, 5, 2024)",POSITIVE
Julio Rodriguez Hangs Out with French Soccer Star in New York City  Sports Illustrated,"(21, 5, 2024)",POSITIVE
Talking points: Getafe 0-3 Atlético Madrid  Into The Calderon,"(19, 5, 2024)",POSITIVE
Getafe 0-3 Atletico Madrid: Griezmann treble seals Champions League qualification  beIN SPORTS,"(15, 5, 2024)",POSITIVE
La Liga: Griezmann scores hat trick as Atletico beats Getafe to seal Champions League spot  Sportstar,"(16, 5, 2024)",POSITIVE
Griezmann Scores Hat-Trick to Send Atletico Madrid into Champions League  News Central,"(16, 5, 2024)",POSITIVE
"UEFA Champions League: PSG end Nice's hopes, Griezmann hat-trick secures Atletico's qualification  CGTN","(16, 5, 2024)",POSITIVE
Griezmann hat-trick sends Atletico Madrid into Champions League  Guardian Nigeria,"(15, 5, 2024)",POSITIVE
Antoine Griezmann's Hat-trick Powers Atletico Madrid to Beat Getafe and Secure Champions League Football  News18,"(16, 5, 2024)",POSITIVE
Atlético secure another top-4 finish after quiet uptick in form  Into The Calderon,"(16, 5, 2024)",POSITIVE
Greenwood vs Griezmann: Confirmed lineups for La Liga clash  BeSoccer EN,"(15, 5, 2024)",POSITIVE
France Euro 2024 squad: Who makes confirmed 25 named by Didier Deschamps?  The Independent,"(20, 5, 2024)",NEGATIVE
Griezmann hat-trick seals Atletico victory and ECL spot  The Canberra Times,"(15, 5, 2024)",POSITIVE
Euro 2024: N'Golo Kante makes surprise return to France squad  WION,"(18, 5, 2024)",POSITIVE
"France EURO 2024 squad: Mbappe, Griezmann lead attack, Kante returns after two years  Sportstar","(17, 5, 2024)",POSITIVE
