description,date,sentiment
Kansas tennis ends losing streak with win over Kansas State in Sunflower Showdown  The University Daily Kansan,"(3, 3, 2024)",NEGATIVE
"The 20 Richest Mangaka In Japan, Ranked  CBR","(8, 3, 2024)",POSITIVE
"Real Sociedad vs PSG final score, result, highlights as Kylian Mbappe seals UEFA Champions League quarterfinal spot  Sporting News","(5, 3, 2024)",POSITIVE
"Weekly roundup of people news, Mar 1  AsianInvestor","(1, 3, 2024)",POSITIVE
Mbappé sinks Real Sociedad in style to show his PSG story is not over yet  The Guardian,"(5, 3, 2024)",NEGATIVE
Leak Suggests Tite Kubo Will Make Bleach Announcement  Siliconera,"(7, 3, 2024)",NEGATIVE
Real Sociedad vs PSG Odds: Mbappe Benched by Enrique  Point Spreads,"(4, 3, 2024)",NEGATIVE
Manga Review: Kubo Won’t Let Me Be Invisible Vol. 12  The Outerhaven,"(10, 3, 2024)",POSITIVE
Animal rescue owners react to large neglect investigation at Pet-A-Palooza Rescue in Hollister  ABC7 Bay Area,"(12, 3, 2024)",NEGATIVE
"Dragon Ball creator Akira Toriyama dies at 68, manga world pays tribute  Polygon","(8, 3, 2024)",NEGATIVE
"‘Bleach’ author on the passing of Akira Toriyama: “as long as the work exists, the author is not dead”  AS USA","(11, 3, 2024)",POSITIVE
"The 20 Richest Mangaka In Japan, Ranked  CBR","(8, 3, 2024)",POSITIVE
Dragon Ball: Bleach Creator Shares Emotional Tribute to Akira Toriyama  ComicBook.com,"(9, 3, 2024)",POSITIVE
Juventus and AC Milan preparing to enter into summer battle for Real Sociedad star worth €60m  Football Espana,"(9, 3, 2024)",POSITIVE
Jujutsu Kaisen's Creator Has Three Major Anime Inspirations  Screen Rant,"(8, 3, 2024)",NEGATIVE
Bleach Reveals 20th Anime Anniversary Key Visual & Yokohama Event  Anime Trending News,"(14, 3, 2024)",POSITIVE
"""If His Work Exists, He's Not Truly Gone"": Bleach Creator Responds to Akira Toriyama's Passing  CBR","(10, 3, 2024)",NEGATIVE
Manchester United look to take advantage of Mikel Merino’s contract uncertainty  The Peoples Person,"(12, 3, 2024)",NEGATIVE
KONAMI's eFootball™ and Blue Lock Animation Series Collaboration  Konami,"(21, 3, 2024)",POSITIVE
"Bleach / Black, Blank & Bleed: Tite Kubo Exhibition at Azabudai Hills  Tokyo Weekender","(21, 3, 2024)",NEGATIVE
"NXGN: Matthijs de Ligt, Kai Havertz and where 2018's best wonderkids are now  Goal.com","(21, 3, 2024)",POSITIVE
Tite Kubo's post hints at Bleach: Thousand-Year Blood War Part 3's slower pacing  Sportskeeda,"(21, 3, 2024)",NEGATIVE
Eiichiro Oda explains the hiatus of ‘One Piece’ in a letter: “I’ve been excessively worried about my health”  AS USA,"(21, 3, 2024)",NEGATIVE
"eFootball2024"" hosts the ""Blue Rock"" collaboration! Specially designed cards from the collaboration appear in the highlights!  Saiga NAK","(22, 3, 2024)",POSITIVE
Bleach Reveals 20th Anniversary Key Visual  ComicBook.com,"(17, 3, 2024)",POSITIVE
Bleach Commemorates 20 Years of the Anime With Stunning Official Artwork  CBR,"(17, 3, 2024)",POSITIVE
Cole Palmer fourth behind Arteta's 'number one target' in top 10 market value increases this season  Football365,"(22, 3, 2024)",POSITIVE
"NXGN: Kylian Mbappe, Christian Pulisic and where 2017's best wonderkids are now  Goal.com","(20, 3, 2024)",POSITIVE
Japan takes bold steps to lure Vietnamese workers  http://en.vietnamplus.vn/,"(19, 3, 2024)",POSITIVE
"NXGN: Erling Haaland, Jadon Sancho and where 2019's best wonderkids are now  Goal.com","(21, 3, 2024)",POSITIVE
Toyo Eatery: The Most Inventive Filipino Restaurant in Manila?  Will Fly for Food,"(20, 3, 2024)",POSITIVE
We Don’t Have to Wait Another Lifetime for ‘Bleach: Thousand-Year Blood War’ Part 3!  The Mary Sue,"(21, 3, 2024)",POSITIVE
Takefusa Kubo returns to Real Sociedad as Japan v North Korea is cancelled  Football Espana,"(23, 3, 2024)",POSITIVE
Who are the prodigies allowing Barca to keep pace in LaLiga?  ESPN,"(27, 3, 2024)",NEGATIVE
Bleach Manga Art Receives Blessing at a Buddhist Temple  Tokyo Weekender,"(26, 3, 2024)",POSITIVE
Princess Aiko Makes First Solo Trip to Ise Jingu Shrine  JAPAN Forward,"(29, 3, 2024)",POSITIVE
"Israeli Soldier Killed, 16 Wounded in Gaza Combat on Friday  Haaretz","(29, 3, 2024)",NEGATIVE
"eFootball2024"" hosts the ""Blue Rock"" collaboration! Specially designed cards from the collaboration appear in the highlights!  Saiga NAK","(22, 3, 2024)",POSITIVE
Cole Palmer fourth behind Arteta's 'number one target' in top 10 market value increases this season  Football365,"(22, 3, 2024)",POSITIVE
Top 10 best youngsters in LaLiga in 2024  Khel Now,"(25, 3, 2024)",POSITIVE
Bleach gets kicked out of Anime big 3 yet again  Sportskeeda,"(23, 3, 2024)",POSITIVE
UN special rapporteur warns Israel's crimes in Gaza could keep International Court of Justice busy at The Hague for 50 years  Radio Habana Cuba,"(24, 3, 2024)",NEGATIVE
Cuban volleyball team to play two friendlies with Argentina in preparation for VNL  Radio Habana Cuba,"(26, 3, 2024)",POSITIVE
Sooners Cap Road Trip with Second Straight Shutout  Soonersports.com,"(30, 3, 2024)",POSITIVE
"Israeli Soldier Killed, 16 Wounded in Gaza Combat on Friday  Haaretz","(29, 3, 2024)",NEGATIVE
Vini Jr. and Lamine Yamal shine in March LALIGA AWARDS  Indiantelevision.com,"(1, 4, 2024)",POSITIVE
"Jacob Remily's gem carries Maryknoll Spartans past Mid-Pacific Owls, 5-2, to snap 3-game skid  ScoringLive","(31, 3, 2024)",POSITIVE
Princess Aiko Makes First Solo Trip to Ise Jingu Shrine  JAPAN Forward,"(29, 3, 2024)",POSITIVE
The Best Anime Anime Recommendations Like My Love Story!!  CBR,"(30, 3, 2024)",POSITIVE
Israel Created 'Kill Zones' in Gaza. Anyone Who Crosses Into Them Is Shot  Haaretz,"(31, 3, 2024)",NEGATIVE
Get Richer Every Click Codes  Pro Game Guides,"(1, 4, 2024)",POSITIVE
Roblox Get a Gift Every Click Codes (2024)  Twinfinite,"(1, 4, 2024)",POSITIVE
"RECAP | FC Cincinnati 1, New York Red Bulls 2  FC Cincinnati","(6, 4, 2024)",POSITIVE
'We're not good enough right now.' FC Cincinnati loses 2-1 against New York Red Bulls  The Cincinnati Enquirer,"(6, 4, 2024)",NEGATIVE
Kansas tennis back to winning ways against West Virginia  The University Daily Kansan,"(7, 4, 2024)",POSITIVE
English in a Minute: Get Cracking  VOA Learning English,"(8, 4, 2024)",NEGATIVE
Real Sociedad sweating on availability on key forward after injury against Alaves  Football Espana,"(2, 4, 2024)",NEGATIVE
The Innovative Collaboration Bringing Kyoto’s Zen Wisdom into the Virtual World  jetro.go.jp,"(4, 4, 2024)",POSITIVE
"Meet Yuya Kubo, the utilityman who does it all for FC Cincinnati  Yardbarker","(8, 4, 2024)",POSITIVE
IDF says hostage likely mistakenly killed by army helicopter during abduction on Oct. 7  Haaretz,"(5, 4, 2024)",NEGATIVE
"FC Cincinnati fall for first time in 2024, coming up short 2-1 in testy affair with New York Red Bulls  FC Cincinnati","(6, 4, 2024)",NEGATIVE
Singer Aoi Kubo Shares Tonari no Yokai-san Anime Ending Theme Lyric Video  Crunchyroll,"(8, 4, 2024)",NEGATIVE
Vini Jr. and Lamine Yamal shine in March LALIGA AWARDS  Indiantelevision.com,"(1, 4, 2024)",POSITIVE
"New York Red Bulls at FC Cincinnati in MLS regular season, April 6  The Cincinnati Enquirer","(6, 4, 2024)",POSITIVE
"Aleksander Isak (25, Sweden) is expected to leave Newcastle and move to Arsenal or Tottenham.The Bri..  매일경제","(2, 4, 2024)",NEGATIVE
"IDF bombed WCK aid convoy 3 times, targeting armed Hamas member who wasn't there  Haaretz","(2, 4, 2024)",NEGATIVE
"Woman stabs taxi driver with needle, steals cab: Mission RCMP  CTV News Vancouver","(6, 4, 2024)",NEGATIVE
Liverpool preparing bid to sign Takefusa Kubo  The Hard Tackle,"(15, 4, 2024)",NEGATIVE
Scientists discover first nitrogen-fixing organelle  UC Santa Cruz,"(11, 4, 2024)",POSITIVE
Owls relying on Kubo for double duty; Power-hitting Victorino slugging away for Lady Farmers  ScoringLive,"(9, 4, 2024)",POSITIVE
"Martínez, Lassiter rally Montreal to 2-1 victory over Cincinnati  WCPO 9 Cincinnati","(14, 4, 2024)",POSITIVE
Liverpool prepare transfer blitz for £51m former Real Madrid attacker ahead of crucial period  TEAMtalk,"(15, 4, 2024)",POSITIVE
English in a Minute: Get Cracking  VOA Learning English,"(8, 4, 2024)",NEGATIVE
"Real Sociedad visits Tokyo, Japan.Sociedad is a team of Japanese star Takefusa Kubo (22).Kubo has be..  매일경제","(10, 4, 2024)",POSITIVE
“Bleach is arguably better than Naruto”: Tite Kubo Fans Have Been Throwing Major Shade at Masashi Kishimoto’s Obvious Story Flaws  imdb,"(12, 4, 2024)",POSITIVE
"Meet Yuya Kubo, the utilityman who does it all for FC Cincinnati  Yardbarker","(8, 4, 2024)",POSITIVE
Singer Aoi Kubo Shares Tonari no Yokai-san Anime Ending Theme Lyric Video  Crunchyroll,"(8, 4, 2024)",NEGATIVE
"Jujutsu Kaisen isn't Just Great, it's Bleach's True Successor  Screen Rant","(15, 4, 2024)",POSITIVE
Tension to the maximum  Radio Habana Cuba,"(15, 4, 2024)",NEGATIVE
It would have been easier to rescue the girls if govt believed the story — Fmr education commissioner  Daily Trust,"(14, 4, 2024)",NEGATIVE
Iran warns U.S. against initiating military action  Radio Habana Cuba,"(14, 4, 2024)",NEGATIVE
"""I'm not a fan of this trope"": Bleach Creator Tite Kubo Refused Using Masashi Kishimoto's Technique on Aizen That Turned Madara Uchiha into a Legendary Villain  FandomWire","(14, 4, 2024)",NEGATIVE
Liverpool preparing bid to sign Takefusa Kubo  The Hard Tackle,"(15, 4, 2024)",NEGATIVE
Mosaics of predisposition cause skin disease  EurekAlert,"(22, 4, 2024)",NEGATIVE
Sobrang Sarap Food Tour Puts Filipino Cuisine’s Range on Full Display  Willamette Week,"(19, 4, 2024)",POSITIVE
Liverpool prepare transfer blitz for £51m former Real Madrid attacker ahead of crucial period  TEAMtalk,"(15, 4, 2024)",POSITIVE
Liverpool launch £51m transfer 'bomb' for La Liga star as Salah move is 'agreed' after £200m offer  Football365,"(17, 4, 2024)",NEGATIVE
Report: Liverpool now preparing to bid for £50m+ Real Madrid target  FootballFanCast.com,"(16, 4, 2024)",NEGATIVE
Roblox: Mewing Simulator Codes  TheGamer,"(16, 4, 2024)",NEGATIVE
Tension to the maximum  Radio Habana Cuba,"(15, 4, 2024)",NEGATIVE
"Going way, way beyond ‘Bahay Kubo’  BusinessWorld Online","(18, 4, 2024)",POSITIVE
"""They get along so well"": Tite Kubo Wanted to Create 2 Impossible Fight Scenes in Bleach Despite Knowing Nothing Would Bring About the Possibility  FandomWire","(22, 4, 2024)",POSITIVE
"""Fans got hooked"": One Bleach Character Surpassed All of Tite Kubo's Expecations and it wasn't Ichigo or Aizen  FandomWire","(21, 4, 2024)",NEGATIVE
"""The story kind of moves on by itself"": Tite Kubo's Biggest Priority was Never the Plot of Bleach but Something Else Altogether  FandomWire","(21, 4, 2024)",POSITIVE
'All this sh*t' - Ex-Real Madrid man Takefusa Kubo left fuming after being denied Real Sociedad goal against Los Blancos by controversial VAR call  Goal.com,"(27, 4, 2024)",NEGATIVE
"“Tchouameni was sleeping” - Takefusa Kubo takes aim at Real Madrid midfielder after disallowed goal, Frenchman responds  Sportskeeda","(27, 4, 2024)",NEGATIVE
Beloved dog was adopted — then returned to NC shelter. The ‘goofy’ pup needs new home  Raleigh News & Observer,"(25, 4, 2024)",NEGATIVE
Vinicius and Kubo to showcase dribbling exhibition at Anoeta  BeSoccer EN,"(26, 4, 2024)",NEGATIVE
Controversy in San Sebastián! Goal disallowed for Kubo and possible red card for Arda Güler  FC Barcelona Noticias,"(27, 4, 2024)",NEGATIVE
Guler goal gives much-changed Real Madrid win over Real Sociedad  AzerNews.Az,"(28, 4, 2024)",POSITIVE
Real Sociedad 0-1 Real Madrid: Arda Guler strike sees Carlo Ancelotti's side go one step closer to La Liga title  Eurosport COM,"(26, 4, 2024)",POSITIVE
Bleach Creator Inks New Art of Byakuya Kuchiki  ComicBook.com,"(25, 4, 2024)",POSITIVE
Real Sociedad 0-1 Real Madrid: Player Ratings and Match Highlights  GIVEMESPORT,"(26, 4, 2024)",POSITIVE
Player Ratings: Real Sociedad 0 - 1 Real Madrid; 2024 La Liga  Managing Madrid,"(27, 4, 2024)",POSITIVE
"“He falls asleep” – Real Sociedad star furious with disallowed goal against Real Madrid, calls out La Liga officials  Football Espana","(27, 4, 2024)",NEGATIVE
Real Sociedad 0-1 Real Madrid: Player ratings as Guler fires second-string side to victory  90min UK,"(26, 4, 2024)",POSITIVE
Arda Güler points the way to Real Madrid in a 'hard-fought' victory against Real Sociedad (0-1)  FC Barcelona Noticias,"(26, 4, 2024)",POSITIVE
Where are they now? The 10 best wonderkids of 2020 according to GOAL  Planet Football,"(24, 4, 2024)",POSITIVE
Bleach Confirms Title of the Manga's Next Arc  ComicBook.com,"(28, 4, 2024)",POSITIVE
Kota Kubo  MedCity News,"(29, 4, 2024)",NEGATIVE
"MASTERS OF THE UNIVERSE Live-Action Movie Coming to Theaters in 2026, Bumblebee's Travis Knight to Direct  The Illuminerdi","(1, 5, 2024)",POSITIVE
Yakuza lieutenant arrested in Tokyo for stealing Pokémon cards  SoraNews24,"(29, 4, 2024)",NEGATIVE
Students protesting Israel's genocidal war machine are arrested at University of Texas / Austin  Radio Habana Cuba,"(29, 4, 2024)",NEGATIVE
Capablanca in Memoriam 2024 Chess Tournament set for the coming days  Radio Habana Cuba,"(30, 4, 2024)",POSITIVE
Masashi Kishimoto's One Trait in Naruto Makes Him Better Than Both Eiichiro Oda and Tite Kubo  FandomWire,"(30, 4, 2024)",POSITIVE
Takefusa Kubo already gave Liverpool verdict and named two favorite players amid transfer links  Yahoo Eurosport UK,"(4, 5, 2024)",POSITIVE
Takefusa Kubo: Home at Last at Real Sociedad  Breaking The Lines,"(8, 5, 2024)",POSITIVE
2024 Hideo “Dale” Kubo Memorial Lecture  UC Davis Health,"(6, 5, 2024)",POSITIVE
"While not ‘punished’ in the outcome in Orlando, FC Cincinnati recognize need to learn from underwhelming performance  FC Cincinnati","(5, 5, 2024)",NEGATIVE
"Woman arrested on drug charges, allegedly tried to swallow meth  Hot Springs Sentinel","(6, 5, 2024)",NEGATIVE
Liverpool join rivals Manchester United in race for Japanese star Takefusa Kubo  Khel Now,"(3, 5, 2024)",POSITIVE
How Liverpool could line up with Takefusa Kubo and two more transfers for Arne Slot  Yahoo Eurosport UK,"(4, 5, 2024)",NEGATIVE
Producer Masakazu Kubo on Making an Anime for Hardcore Golf Fans  Anime News Network,"(6, 5, 2024)",POSITIVE
"In a stadium far, far away, FC Cincinnati break out quick, hold on to win third straight in 1-0 duel at Orlando City SC  FC Cincinnati","(4, 5, 2024)",POSITIVE
"Araújo, Gündogan, Lamine... LaLiga nominates six Barça players to the ideal XI of 23/24  FC Barcelona Noticias","(2, 5, 2024)",POSITIVE
"MASTERS OF THE UNIVERSE Live-Action Movie Coming to Theaters in 2026, Bumblebee's Travis Knight to Direct  The Illuminerdi","(1, 5, 2024)",POSITIVE
Liverpool transfer for 'Japanese Messi' can offer Mohamed Salah solution for Arne Slot  Liverpool Echo,"(4, 5, 2024)",NEGATIVE
Abu Ghraib torture victims’ case against U.S. contractor ends in mistrial  Radio Habana Cuba,"(2, 5, 2024)",NEGATIVE
Argentinian government eliminates teleSUR signal from Open Digital Television grid  Radio Habana Cuba,"(6, 5, 2024)",NEGATIVE
Four years since failed terrorist action Operation Gideon against Venezuelan government  Radio Habana Cuba,"(3, 5, 2024)",NEGATIVE
Takefusa Kubo: Home at Last at Real Sociedad  Breaking The Lines,"(8, 5, 2024)",POSITIVE
Tottenham Hotspur Are Eyeing A Move For This La Liga Winger: What Will He Bring To North London?  OneFootball - English,"(15, 5, 2024)",NEGATIVE
New Anime Inspired by Tite Kubo's Bleach  CBR,"(9, 5, 2024)",NEGATIVE
"Contact made: Arsenal keen on potential €50m transfer, player could be tempted  CaughtOffside","(14, 5, 2024)",NEGATIVE
The lowdown on Real Sociedad  FC Barcelona,"(11, 5, 2024)",NEGATIVE
Barcelona 2-0 Real Sociedad: Goals and highlights - LaLiga EA Sports 23/24  Marca.com,"(13, 5, 2024)",POSITIVE
"Pedri, Cubarsí, Gündogan... Barça's 1x1 in the victory against Real Sociedad  FC Barcelona Noticias","(13, 5, 2024)",POSITIVE
“I’d like to make that happen”: Wit Studio’s One Piece Remake Feels Overkill as Tite Kubo Demands a Faithful Bleach Adaptation to Join ‘Big 3’ Once Again  imdb,"(13, 5, 2024)",NEGATIVE
Tottenham have offered £43 million to sign versatile attacker this summer  The Boy Hotspur,"(14, 5, 2024)",POSITIVE
Tottenham 'submit offer' for LaLiga winger eyed by Liverpool as first summer signing plan intensifies  TEAMtalk,"(14, 5, 2024)",POSITIVE
Liverpool dealt blow as Tottenham ‘submit tempting’ offer for potential Salah replacement  Football365,"(14, 5, 2024)",POSITIVE
Tottenham emerge as favourites to sign £52 million player with bid now made  FootballFanCast.com,"(15, 5, 2024)",NEGATIVE
"Xavi: ""If we don't win, we're moving in the wrong direction""  MUNDO DEPORTIVO","(12, 5, 2024)",NEGATIVE
The dream Arsenal and Brighton summer swap transfer deal that could take both clubs to next level  3 Added Minutes,"(14, 5, 2024)",POSITIVE
Xavi set to recall two key Barcelona stars to the lineup vs Real Sociedad  Barca Universal,"(11, 5, 2024)",POSITIVE
Tottenham Hotspur Are Eyeing A Move For This La Liga Winger: What Will He Bring To North London?  OneFootball - English,"(15, 5, 2024)",NEGATIVE
FC Cincinnati keeps the winning ways rolling with 3-1 victory over St. Louis CITY SC  FC Cincinnati,"(18, 5, 2024)",POSITIVE
"""Lee Kang-in's best friend"" Takefusa Kubo can't compete in the 2024 Paris Olympics?Japanese media 'S..  매일경제","(17, 5, 2024)",NEGATIVE
Gateway to Success: FC Cincinnati smothers St. Louis CITY SC 3-1 for their sixth straight win  Cincinnati Soccer Talk,"(19, 5, 2024)",POSITIVE
Match Report: Away loss to Real Sociedad (1-0)  Valencia CF,"(16, 5, 2024)",NEGATIVE
Ilias Akhomach: Villarreal’s Moroccan Magician  Breaking The Lines,"(22, 5, 2024)",POSITIVE
Shannon Tindle Discusses Bringing ULTRAMAN: RISING to Life with a New Trailer  Nerdist,"(16, 5, 2024)",POSITIVE
Bleach Creator Joins The Cast of Live Action Musical  ComicBook.com,"(17, 5, 2024)",POSITIVE
Interview: Tonbo! Executive Producer Masakazu Kubo on Anime Production and Tonbo – the ‘Shohei Ohtani of Golf'  Anime Corner,"(17, 5, 2024)",NEGATIVE
Tottenham emerge as favourites to sign £52 million player with bid now made  FootballFanCast.com,"(15, 5, 2024)",NEGATIVE
Full Trailer for 'Ultraman: Rising' Animated Movie from ILM & Netflix  First Showing,"(16, 5, 2024)",NEGATIVE
‘Ultraman: Rising’ Ready to Blast Off with Official Trailer  Animation Magazine,"(16, 5, 2024)",POSITIVE
‘Ultraman: Rising’ Trailer: Transforming the Legendary Anime Into an Ode to Parenthood  Yahoo News UK,"(16, 5, 2024)",POSITIVE
Trump trial resumes hearing in New York  Radio Habana Cuba,"(16, 5, 2024)",NEGATIVE
"RECAP | FC Cincinnati 3, St. Louis CITY SC 1  FC Cincinnati","(18, 5, 2024)",POSITIVE
