description,date,sentiment
La Liga condemns racist abuse towards Vinicius Jr; investigates Bellingham’s alleged insult of Greenwood  Managing Madrid,"(7, 2, 2024)",NEGATIVE
Vinícius Júnior injury update: will he play for Real Madrid against Girona in LaLiga?  AS USA,"(8, 2, 2024)",NEGATIVE
Vinicius Jr becomes second Brazilian footballer after Pele to become UNESCO goodwill ambassador  Sportstar,"(2, 2, 2024)",POSITIVE
Fans think Vinicius Jr has confirmed that Kylian Mbappe's move to Real Madrid is happening  SPORTbible,"(4, 2, 2024)",POSITIVE
Second injury blow for Real Madrid ahead of Madrid derby as Vinicius Junior pulls out in warm-up  Football Espana,"(4, 2, 2024)",NEGATIVE
"Real Madrid Team News vs Girona: Rudiger, Nacho, Vinicius Jr.  The Sports Bank","(7, 2, 2024)",NEGATIVE
"Real Madrid Coach Ancelotti On Yellow Card, Joselu Stay And Vinicius Substitution After Getafe Win  Forbes","(1, 2, 2024)",NEGATIVE
Vinicius did not start Madrid derby due to a cervical issue during warmup  Marca.com,"(4, 2, 2024)",NEGATIVE
Here's Why Kylian Mbappe's Move to Real Madrid Will Not Threaten Vinicius Jr. Career with Los Blancos  EssentiallySports,"(4, 2, 2024)",NEGATIVE
"Vinicius Jr, Bellingham, Rodrygo: Real Madrid’s front line is something special  The New York Times","(11, 2, 2024)",POSITIVE
Champions League: Real Madrid's 'one man wrecking crew' Vinicius Jr compared to Ronaldinho by Owen Hargreaves  Eurosport COM,"(13, 2, 2024)",NEGATIVE
"European Team of the Week: Arsenal dominate, Vinicius Jr stars  ESPN","(13, 2, 2024)",POSITIVE
Carlo Ancelotti Suggests Vinicius Junior is Better Than Kylian Mbappe  Sports Illustrated,"(10, 2, 2024)",POSITIVE
"Bellingham, Vinicius shine as Real Madrid crush Girona  Reuters","(10, 2, 2024)",POSITIVE
8 times Real Madrid’s Vinicius Junior was an inspiration to us all  Planet Football,"(11, 2, 2024)",POSITIVE
'Best in the world' - Vinicius Jr hailed by Real Madrid manager Carlo Ancelotti after starring with Jude Bellingham in thumping win over Girona  Goal.com,"(10, 2, 2024)",POSITIVE
Bad Blood Between Kylian Mbappé and Vinícius Jr.?  beIN SPORTS,"(9, 2, 2024)",NEGATIVE
Vinícius Júnior injury update: will he play for Real Madrid against Girona in LaLiga?  AS USA,"(8, 2, 2024)",NEGATIVE
Jude Bellingham or Vinicius Jr? Rafael Nadal makes interesting claim when asked to choose between Real Madrid superstars  Sportskeeda,"(15, 2, 2024)",POSITIVE
Real Madrid Vs. RB Leipzig: Champions League Preview And Lineup  Forbes,"(13, 2, 2024)",POSITIVE
Real Madrid’s Vinicius Jr ‘best in the world’ – Carlo Ancelotti  The New York Times,"(10, 2, 2024)",POSITIVE
"Vinicius Jr scores outrageous long-range goal for Real Madrid against Girona, it was unstoppable  SPORTbible","(10, 2, 2024)",POSITIVE
Ancelotti makes it clear that Vinicius and Bellingham are better than Kylian Mbappé  FC Barcelona Noticias,"(11, 2, 2024)",POSITIVE
Vinícius leads Madrid's 4-0 rout of Girona in statement win. Bellingham nets 2 before hurting ankle  The Associated Press,"(10, 2, 2024)",POSITIVE
VIDEO: Joselu and Vinicius Jr pull out Jude Bellingham's celebration after Real Madrid striker scores against Rayo Vallecano  Goal.com,"(18, 2, 2024)",NEGATIVE
Would Kylian Mbappe upset Real Madrid’s perfect balance up front? - The Athletic  The New York Times,"(16, 2, 2024)",NEGATIVE
It's not Vinicius: Real Madrid star to pay price of Mbappe's arrival  World Soccer Talk,"(17, 2, 2024)",POSITIVE
"Following in Pele's footsteps, Vinícius Junior appointed UNESCO Goodwill Ambassador  Atalayar EN","(18, 2, 2024)",POSITIVE
Real Madrid Star Vinicius JR Roams Marrakech For Brief Vacation  Morocco World News,"(20, 2, 2024)",POSITIVE
"Real Madrid star Vinicius Junior visits Morocco, dons national team jersey  Yabiladi in English","(19, 2, 2024)",POSITIVE
Jude Bellingham or Vinicius Jr? Rafael Nadal makes interesting claim when asked to choose between Real Madrid superstars  Sportskeeda,"(15, 2, 2024)",POSITIVE
"Kylian Mbappe's proposed Real Madrid salary compared to Bellingham, Vinicius Jr & other teammates  90min UK","(20, 2, 2024)",NEGATIVE
Misses Benzema? This was the Message Vinicius Sent on Social Media  beIN SPORTS,"(16, 2, 2024)",NEGATIVE
Manchester United plotting big-money move for Vinicius Junior  The Hard Tackle,"(22, 2, 2024)",NEGATIVE
Vinicius Jr: 'Hopefully we can continue to win a lot of things'  BeSoccer EN,"(18, 2, 2024)",POSITIVE
"Liverpool, PSG Eye Real Madrid Winger’s Situation as Mbappé Arrival Looms  PSG Talk","(21, 2, 2024)",NEGATIVE
"Man United plot stunning move for world class attacker, willing to make €200 million bid  CaughtOffside","(22, 2, 2024)",POSITIVE
Immediate Reaction: Rayo Vallecano 1 - 1 Real Madrid  Managing Madrid,"(18, 2, 2024)",POSITIVE
Kylian Mbappe set to take legend’s shirt at Real Madrid and be forced to give up No7 jersey because of V...  The Sun,"(17, 2, 2024)",NEGATIVE
"Real Madrid, Vinicius Jr return to Valencia after racist abuse  Reuters","(29, 2, 2024)",NEGATIVE
Lucas Paqueta’s return was helped by Vinicius Jr – he is West Ham’s point of difference - The Athletic  The New York Times,"(28, 2, 2024)",POSITIVE
What happened to Vinicius Jr in the 2023 Valencia - Real Madrid match at Mestalla?  AS USA,"(28, 2, 2024)",NEGATIVE
"How Kylian Mbappe would fit into Real Madrid's lineup alongside Vinicius Jr., Jude Bellingham and more  CBS Sports","(29, 2, 2024)",POSITIVE
95 Pace From Vinícius: Why La Liga Rebranded Itself Like A Video Game  Forbes,"(28, 2, 2024)",NEGATIVE
Valencia deny Netflix access to Mestalla for Vinicius documentary  Managing Madrid,"(26, 2, 2024)",NEGATIVE
Vinícius Jr and ex-Juventus teammates react to Dybala’s hat-trick for Roma – pictures  OneFootball - English,"(27, 2, 2024)",POSITIVE
"MZ: How Leao’s stats compare to Son, Rashford, Vinicius Jr and other stars  Sempre Milan","(26, 2, 2024)",NEGATIVE
Valencia and La Liga under the spotlight as Vinicius Jr makes Mestalla return  The New York Times,"(29, 2, 2024)",POSITIVE
Netflix plan strong production presence for 'Vinicius Junior documentary' at Mestalla on 2nd March  Khel Now,"(25, 2, 2024)",POSITIVE
Esperpento in Mestalla? Netflix will record a Vinicius documentary in Valencia-Madrid  FC Barcelona Noticias,"(25, 2, 2024)",NEGATIVE
Why did Valencia deny Netflix access to film the Vinicius Jr documentary in their game against Real Madrid?  AS USA,"(28, 2, 2024)",NEGATIVE
Most valuable soccer players from Brazil 2024  Statista,"(23, 2, 2024)",POSITIVE
Manchester United plotting big-money move for Vinicius Junior  The Hard Tackle,"(22, 2, 2024)",NEGATIVE
"Man United plot stunning move for world class attacker, willing to make €200 million bid  CaughtOffside","(22, 2, 2024)",POSITIVE
"Real Madrid, Vinicius Jr return to Valencia after racist abuse  Reuters","(29, 2, 2024)",NEGATIVE
Valencia and La Liga under the spotlight as Vinicius Jr makes Mestalla return  The New York Times,"(29, 2, 2024)",POSITIVE
Ancelotti: Can't forget Vini abuse in Valencia  ESPN,"(1, 3, 2024)",NEGATIVE
"How Kylian Mbappe would fit into Real Madrid's lineup alongside Vinicius Jr., Jude Bellingham and more  CBS Sports","(29, 2, 2024)",POSITIVE
Real Madrid: Carlo Ancelotti focused on Valencia match after Vinicius Jr racist abuse  BBC.com,"(1, 3, 2024)",POSITIVE
"Hugo Duro: ""I’m looking forward to Saturday so that Vinicius can see that those idiots do not represent Valencia fans""  Managing Madrid","(29, 2, 2024)",NEGATIVE
Jose Gaya on Vinicius Junior incident – “You can’t say Valencia are racist because of four or five imbeciles”  Football Espana,"(29, 2, 2024)",NEGATIVE
"Real Madrid, Vinicius Jr return to Valencia after racist abuse  The Straits Times","(29, 2, 2024)",POSITIVE
Atletico fan arrested for racist abuse of 8-year-old girl wearing Vinicius shirt - World - Sports  Ahram Online,"(29, 2, 2024)",NEGATIVE
"Comert: ""Even if Vinicius provoked, what those people did in the stadium is unacceptable""  Managing Madrid","(1, 3, 2024)",NEGATIVE
Carlo Ancelotti on Vinicius’ return to Valencia – ‘The whole football family has to act against racism’  Football Espana,"(1, 3, 2024)",POSITIVE
Real 'must not forget' Vinicius racist abuse on Valencia return: Ancelotti - World - Sports  Ahram Online,"(1, 3, 2024)",NEGATIVE
LaLiga ‘studying and analyzing the facts’ around latest Vinícius Jr. alleged racist abuse  CNN,"(5, 3, 2024)",NEGATIVE
Real Madrid Legend Attacks Vinicius Jr.  Forbes,"(7, 3, 2024)",NEGATIVE
La Liga investigating after Vinicius Jr allegedly called a monkey by a child during Valencia-Real Madrid - The Athletic  The New York Times,"(3, 3, 2024)",NEGATIVE
Why Was Vinicius Jr Suspended at the 2024 Copa América?  Remezcla,"(7, 3, 2024)",NEGATIVE
Real Madrid denied victory by shocking final whistle as Vinicius Jr. double rescues dramatic point at Valencia  CBS Sports,"(2, 3, 2024)",NEGATIVE
"Owen Hargreaves: ‘World class’ Jude Bellingham, Vinicius Jr & Toni Kroos helped decide game for ‘bang average’ Madrid  Eurosport COM","(7, 3, 2024)",POSITIVE
Vinicius Jr makes fun of referee Gil Manzano after scandal in Real Madrid vs Valencia  Bolavip,"(4, 3, 2024)",NEGATIVE
Revenge for Mbappé! PSG wants to 'steal' Vinicius Jr from Madrid  FC Barcelona Noticias,"(8, 3, 2024)",NEGATIVE
Ancelotti: Can't forget Vini abuse in Valencia  ESPN,"(1, 3, 2024)",NEGATIVE
Real Madrid: Carlo Ancelotti focused on Valencia match after Vinicius Jr racist abuse  BBC.com,"(1, 3, 2024)",POSITIVE
Vinícius scores 2 to earn Madrid draw in return to Valencia since racial abuse. Bellingham gets red  The Associated Press,"(2, 3, 2024)",NEGATIVE
Disturbing video of child’s racist comments toward Vinicius  AS USA,"(4, 3, 2024)",NEGATIVE
Real Madrid legend loses patience with Vinicius Junior – ‘It’s like his teammates are talking to a child’  Football Espana,"(7, 3, 2024)",NEGATIVE
‘Talking to a child!’ - Petulant Vinicius Jr irritating his own team-mates as Brazilian forward sees attitude slammed by Real Madrid legend  Goal.com,"(7, 3, 2024)",NEGATIVE
RB Leipzig captain Orban criticises 'disrespectful' Vinicius Jr  The New York Times,"(7, 3, 2024)",NEGATIVE
Vinicius Jr’s new role at Real Madrid: Closer to goal and more cutting edge  The New York Times,"(14, 3, 2024)",POSITIVE
Real Madrid’s Vinicius Jr.: I’m Changing My Game To Be ‘Unstoppable’  Forbes,"(11, 3, 2024)",POSITIVE
Madrid file hate crime complaint for Vini abuse  ESPN,"(15, 3, 2024)",NEGATIVE
Real Madrid file complaint after Vinicius allegedly targeted with racist abuse  Reuters,"(15, 3, 2024)",NEGATIVE
Spanish league to report 'lamentable racist chants' aimed at Vinícius. He calls for punishment  The Associated Press,"(14, 3, 2024)",NEGATIVE
Vinicius Jr would have threatened Real Madrid with not playing at Mestalla  FC Barcelona Noticias,"(14, 3, 2024)",NEGATIVE
Real Madrid Star Calls For Punishment After He’s Subjected to MORE Racist Chants  The Daily Beast,"(14, 3, 2024)",NEGATIVE
Real Madrid: Vinicius Jr urges Uefa to take action after more alleged racist abuse  BBC.com,"(14, 3, 2024)",NEGATIVE
Real Madrid 4-0 Celta Vigo: Vinicius Jr on target as Carlo Ancelotti's side re-establish seven-point La Liga lead  Eurosport COM,"(10, 3, 2024)",POSITIVE
Madrid's Vinicius banks on football to inspire young Brazilian minds | Daily Sabah  Daily Sabah,"(13, 3, 2024)",POSITIVE
"Real Madrid And Vinicius Jr. Relationship In ‘Crisis’ As Winger Refuses To Play, Reports Relevo  Forbes","(15, 3, 2024)",NEGATIVE
"Sources: Vini, Madrid clash over Instagram post  ESPN","(14, 3, 2024)",NEGATIVE
"Real Madrid, La Liga file complaints about alleged racist abuse of Vinicius Jr by Atletico Madrid fans  The New York Times","(14, 3, 2024)",NEGATIVE
Revenge for Mbappé! PSG wants to 'steal' Vinicius Jr from Madrid  FC Barcelona Noticias,"(8, 3, 2024)",NEGATIVE
Ancelotti says Vinícius is ‘poorly treated’ by fans and players in Spain  The Associated Press,"(9, 3, 2024)",NEGATIVE
Real Madrid Ace Vinicius Jr. Suffers Near Four-Week KO  Forbes,"(17, 3, 2024)",NEGATIVE
Madrid file hate crime complaint for Vini abuse  ESPN,"(15, 3, 2024)",NEGATIVE
"Real Madrid files complaint against referee, saying he ‘deliberately omitted’ insults aimed at Vinícius Jr. from match report  CNN","(19, 3, 2024)",NEGATIVE
Real Madrid file complaint after Vinicius allegedly targeted with racist abuse  Reuters,"(15, 3, 2024)",NEGATIVE
Get A Load Of This Outrageous Vinícius Jr. Goal  Defector,"(17, 3, 2024)",NEGATIVE
Vinicius Jr: Real Madrid file complaint after referee omits racist abuse allegations from report  BBC.com,"(19, 3, 2024)",NEGATIVE
'Don't leave us with ten' - Joselu urges 'peculiar' Vinicius Junior to improve attitude after Real Madrid winger's petulant outburst in Osasuna clash  Goal.com,"(20, 3, 2024)",NEGATIVE
CA Osasuna 2-4 Real Madrid: Vinicius Junior dazzles as Blancos power on at top of La Liga  Eurosport COM,"(16, 3, 2024)",POSITIVE
Vinícius Jr: Scoring Streak and Suspension Concerns  beIN SPORTS,"(16, 3, 2024)",NEGATIVE
"Vinicius Jr. stars as Real Madrid thrash Osasuna, add to LaLiga advantage  Marca.com","(16, 3, 2024)",POSITIVE
"Real Madrid Locker Room Tells Vinicius Jr. To Control Behaviour, Striker Confirms  Forbes","(20, 3, 2024)",POSITIVE
Explained: Why Vinicius Junior won't play for Real Madrid for 24 days as silly act of petulance spoils dazzling display against Osasuna  Goal.com,"(17, 3, 2024)",POSITIVE
Vinicius Jr: Real Madrid file complaint after 'racist and hurtful insults' to striker  BBC.com,"(16, 3, 2024)",NEGATIVE
Vinicius Jr and Brazil Ready to Play at the Santiago Bernabéu  beIN SPORTS,"(18, 3, 2024)",POSITIVE
"Real Madrid Believes Vinicius Jr. Is Damaging Club’s Image, Reports SPORT  Forbes","(17, 3, 2024)",NEGATIVE
The day Vinicius Jr broke down in tears – and delivered his strongest message yet against racism  The New York Times,"(25, 3, 2024)",POSITIVE
Real Madrid and Brazil star Vinícius Jr. reduced to tears as he speaks about the racist abuse he’s received  CNN,"(26, 3, 2024)",NEGATIVE
Vinicius Jr: Tearful Brazil star says he is 'losing desire to play' due to racist abuse ahead of Spain game  Eurosport COM,"(26, 3, 2024)",NEGATIVE
Tearful Real Madrid Ace Vinicius Jr. Confesses He’s Considered Leaving Club Over Racism  Forbes,"(25, 3, 2024)",POSITIVE
Brazil’s Vinicius says racist abuse in Spain has taken joy out of football  Al Jazeera English,"(26, 3, 2024)",NEGATIVE
Vinicius Jr reveals shocking toll of abuse as Real Madrid star vows not to let racists win  Marca.com,"(25, 3, 2024)",NEGATIVE
Vinícius in tears: Racism takes joy out of playing  ESPN,"(25, 3, 2024)",NEGATIVE
Vinicius Junior and Endrick give a glimpse of Brazil's future while England struggle without Harry Kane  CBS Sports,"(23, 3, 2024)",POSITIVE
Brazil: Vinicius Jr breaks down in tears over racism  Bolavip US,"(25, 3, 2024)",NEGATIVE
Endrick and Yamal shine as Vinícius Júnior's Brazil draws 3-3 with Spain in 'One Skin' friendly  The Associated Press,"(26, 3, 2024)",POSITIVE
Vinicius Jr: Racist abuse means Brazil winger feels 'less like playing'  BBC.com,"(25, 3, 2024)",NEGATIVE
Emotional Vinícius Júnior losing desire to play after racist abuse in Spain  The Guardian,"(25, 3, 2024)",NEGATIVE
Real Madrid Star Vinicius Jr. Breaks Down Over Racism  Sportscasting,"(25, 3, 2024)",NEGATIVE
Vinicius Jr. breaks down while talking about racist abuse: 'Racism reducing my desire to play football'  Firstpost,"(26, 3, 2024)",NEGATIVE
Carvajal defends Spain against racism allegations amid Vinicius Jr. incidents  MUNDO DEPORTIVO,"(26, 3, 2024)",POSITIVE
Real Madrid Versus Athletic Club Preview: One Star Returns And Another Leaves Line Up  Forbes,"(31, 3, 2024)",NEGATIVE
Why isn’t Vinícius Júnior playing for Real Madrid against Athletic Club today?  AS USA,"(31, 3, 2024)",NEGATIVE
Why Vinicius Junior isn't playing for Real Madrid today  90min UK,"(31, 3, 2024)",NEGATIVE
"Real Madrid considering exchange deal involving Erling Haaland, Vinicius Jr; summer move unlikely  The Hard Tackle","(31, 3, 2024)",POSITIVE
Kylian Mbappé’s Real Madrid Arrival Could Lead to Brazilian Sensation’s Exit in 2025  PSG Talk,"(1, 4, 2024)",NEGATIVE
'Straight to jail' - Real Madrid superstar Vinicius Jr issues strong statement after La Liga marred by more racist abuse  Goal.com,"(31, 3, 2024)",NEGATIVE
"Mbappe, Endrick, Vinicius, Rodrygo... Real Madrid on the verge of a breakthrough  Marca English","(29, 3, 2024)",POSITIVE
Carlo Ancelotti dismisses Vinicius Junior exit rumours at Real Madrid  Football Espana,"(30, 3, 2024)",NEGATIVE
Chilavert once again 'shames' Vinicius for crying before Spain-Brazil  FC Barcelona Noticias,"(30, 3, 2024)",NEGATIVE
"Parejo on Vinicius: ""I have gone to grounds there and they call me drunk, and I don’t square up to people or make gestures""  Managing Madrid","(29, 3, 2024)",NEGATIVE
Vinicius Jr and Maignan called Napoli defender Juan Jesus after Acerbi ruling  Football Italia,"(29, 3, 2024)",NEGATIVE
Vinicius Junior To Miss | 4-3-1-2 Real Madrid Predicted Lineup Vs Athletic Club  OneFootball - English,"(29, 3, 2024)",NEGATIVE
Real Madrid injury list: Possible return date for injured La Liga players including David Alaba  Sporting News,"(1, 4, 2024)",NEGATIVE
Real Madrid Star Vinicius Junior Brought To Tears Over Racist Attacks  uSports.org,"(1, 4, 2024)",NEGATIVE
Vinicius adds his voice after third tier game in Spain suspended due to racist insults from fans  AS USA,"(30, 3, 2024)",NEGATIVE
Real Madrid Ace Vinicius Jr. Makes Big Demand Of Los Blancos Fans  Forbes,"(6, 4, 2024)",POSITIVE
"How will Carlo Ancelotti fit Vinicius Jr, Kylian Mbappé and Rodrygo into his Real Madrid XI?  AS USA","(2, 4, 2024)",NEGATIVE
Tearful Vinicius Junior explains impact of racist abuse  PlanetSport,"(3, 4, 2024)",NEGATIVE
"Once Mbappe reaches Real Madrid, Vinicius Jr to get €200 million offer from Liverpool, PSG, Chelsea: Report  The Week","(5, 4, 2024)",POSITIVE
Vinicius Jr: How Real Madrid forward is leading football's fight against racism  BBC,"(8, 4, 2024)",POSITIVE
Kylian Mbappé’s Real Madrid Arrival Could Lead to Brazilian Sensation’s Exit in 2025  PSG Talk,"(1, 4, 2024)",NEGATIVE
Madrid and Vinicius are very clear that Mbappé will not change the Brazilian's future  FC Barcelona Noticias,"(8, 4, 2024)",NEGATIVE
Vinicius Junior Retuns To XI | 4-3-3 Real Madrid Predicted Lineup Vs Manchester City  OneFootball - English,"(7, 4, 2024)",NEGATIVE
Liverpool 'could make record Vinícius Júnior bid' as Atalanta responds to 'interest' in $60m ace  Liverpool.com,"(5, 4, 2024)",NEGATIVE
Real Madrid injury list: Possible return date for injured La Liga players including David Alaba  Sporting News,"(1, 4, 2024)",NEGATIVE
Vinicius Junior disinterested in three sides trying to engineer move from Real Madrid  Football Espana,"(8, 4, 2024)",NEGATIVE
Real Madrid will not sell Vinicius Junior even if Manchester United offer €200 million  The Peoples Person,"(7, 4, 2024)",NEGATIVE
"Chelsea, Liverpool & PSG set to battle for Real Madrid star Vinicius Junior  Khel Now","(5, 4, 2024)",POSITIVE
Real Madrid Star Vinicius Junior Brought To Tears Over Racist Attacks  uSports.org,"(1, 4, 2024)",NEGATIVE
"LALIGA announce March winners of LALIGA AWARDS, Vinicius Junior and Lamine Yamal make the cut  The Times of India","(2, 4, 2024)",POSITIVE
Real Madrid Ace Vinicius Jr. Equals FC Barcelona Icon Lionel Messi  Forbes,"(11, 4, 2024)",POSITIVE
Why didn’t Vinícius Júnior start for Real Madrid against Mallorca today in LaLiga?  AS USA,"(13, 4, 2024)",NEGATIVE
Vinicius Junior 'very clear' about transfer away from Real Madrid  90min UK,"(10, 4, 2024)",POSITIVE
Should Real Madrid Sell Vinícius Jr.? The Massive Offer from Saudi Arabia  beIN SPORTS,"(9, 4, 2024)",NEGATIVE
Vinicius Jr: How Real Madrid forward is leading football's fight against racism  BBC,"(8, 4, 2024)",POSITIVE
Real Madrid player ratings vs Man City: Fede Valverde raises the roof! Stunning volley rescues draw as Antonio Rudiger monsters Erling Haaland  Goal.com,"(9, 4, 2024)",POSITIVE
Real Madrid’s Champions League show sparked by Ancelotti invention – and Bernabeu magic  The New York Times,"(10, 4, 2024)",POSITIVE
Brazilian footballer Vini Jr. pays a painful price for speaking up against racist attacks  Global Voices,"(9, 4, 2024)",NEGATIVE
Predicted Real Madrid lineup against Manchester City: Vinicius to return; Diaz drops out  The Hard Tackle,"(9, 4, 2024)",NEGATIVE
Madrid and Vinicius are very clear that Mbappé will not change the Brazilian's future  FC Barcelona Noticias,"(8, 4, 2024)",NEGATIVE
Expert claims that Vinicius Junior-Kylian Mbappe clash is “inevitable” at Real Madrid  Football Espana,"(11, 4, 2024)",NEGATIVE
Vinícius Jr or Jude Bellingham: Who will be Real Madrid’s key player against Manchester City?  AS USA,"(9, 4, 2024)",NEGATIVE
Real Madrid Coach Ancelotti Sheds Light On City Lineup And Says Vinicius Mallorca Boos Are ‘Success’  Forbes,"(13, 4, 2024)",POSITIVE
How Real Madrid and Manchester City played out a thrilling 3-3 draw in their Champions League quarter-final first leg  The New York Times,"(9, 4, 2024)",POSITIVE
"Vinicius Jr 'can't fight racism alone' in Spain, says African keeper  BBC","(15, 4, 2024)",NEGATIVE
It hasn't taken Jude Bellingham long to realize how big a problem racism is in Spanish soccer  Yahoo Sports,"(16, 4, 2024)",NEGATIVE
Vinícius Junior injured in Real Madrid's Champions League quarterfinals match against Man City  The Associated Press,"(17, 4, 2024)",NEGATIVE
Real Madrid star Vinícius Junior exits Manchester City clash with groin injury  FOX Sports,"(17, 4, 2024)",NEGATIVE
Sabitzer leading Bellingham and Vinicius Jr in assists  The New York Times,"(17, 4, 2024)",POSITIVE
Vinicius to quit Real Madrid over racism? Ancelotti breaks silence  World Soccer Talk,"(17, 4, 2024)",NEGATIVE
What is Vinicius’ injury? Will he be fit to play in El Clásico against Barcelona?  AS USA,"(18, 4, 2024)",NEGATIVE
Barça's plan to 'stop' Vinicius Jr in the Classic  FC Barcelona Noticias,"(21, 4, 2024)",NEGATIVE
Vinicius Jr: the Real Madrid star’s fight against racism  Tortoise Media,"(22, 4, 2024)",POSITIVE
"Vinicius Jr 'can't fight racism alone' in Spain, says African keeper  BBC","(15, 4, 2024)",NEGATIVE
Jules Kounde relishing Vinicius Jr test ahead of Barcelona’s trip to Real Madrid  Barca Blaugranes,"(20, 4, 2024)",POSITIVE
Vinicius Junior injury: Real Madrid issue update ahead of El Clasico  90min UK,"(18, 4, 2024)",NEGATIVE
Vinicius Jr trolls Fermin Lopez for copying Jude Bellingham's celebration after Real Madrid's 3-2 win against Barcelona  Sportskeeda,"(22, 4, 2024)",NEGATIVE
Real Madrid receive Vinicius Junior and Dani Carvajal fitness boosts ahead of El Clasico  Football Espana,"(18, 4, 2024)",POSITIVE
Vinicius Jr enjoys trolling of Barcelona rival Fermin Lopez for Jude Bellingham imitation after seeing Real Madrid have the last laugh in El Clasico  Goal.com,"(22, 4, 2024)",NEGATIVE
Man City vs. Real Madrid could hinge on the fitness of one player. Just ask Vinicius Jr.  The Associated Press,"(16, 4, 2024)",NEGATIVE
Real Madrid boss makes excellent Vinicius Jr and Jude Bellingham claim  The Real Champs,"(26, 4, 2024)",POSITIVE
"Football stars Zidane, Vinicius Jr. in the house for Nadal vs. De Minaur in Madrid  ATP Tour","(27, 4, 2024)",POSITIVE
Vinicius Jr defends Nico Williams from racist abuse  BeSoccer EN,"(27, 4, 2024)",NEGATIVE
"Rafael Nadal and Vinicius Jr. share heartwarming moment as Real Madrid star gifts Spanish ""legend"" a signed jersey ahead of Madrid Open 2024  Sportskeeda","(25, 4, 2024)",POSITIVE
Vinicius Jr: the Real Madrid star’s fight against racism  Tortoise Media,"(22, 4, 2024)",POSITIVE
Vinicius Jr.'s Surprising Stat  beIN SPORTS,"(26, 4, 2024)",POSITIVE
Is Vinicius Jr the most underrated player in Real Madrid's team? Stats reveal why.  Republic World,"(26, 4, 2024)",NEGATIVE
Vinicius Jr enjoys trolling of Barcelona rival Fermin Lopez for Jude Bellingham imitation after seeing Real Madrid have the last laugh in El Clasico  Goal.com,"(22, 4, 2024)",NEGATIVE
"Vinicius, 'provoking'! Hookup with Koundé and Fermín López 'hesitant' in the networks  FC Barcelona Noticias","(22, 4, 2024)",NEGATIVE
"Vinicius Junior & Kylian Mbappe are strong in one-on-one situations, says Joshua Kimmich ahead of UCL tie against Real Madrid  Khel Now","(29, 4, 2024)",POSITIVE
Vinicius Junior accused of being ‘classless’ after making fun of Barcelona player following Clasico win  Football Espana,"(22, 4, 2024)",NEGATIVE
Jude Bellingham wants ‘more extreme consequences’ for fans who racially abuse players  CNN,"(24, 4, 2024)",NEGATIVE
Chelsea eyeing move for “extraordinary” La Liga star hailed by Vinicius Jr  FootballFanCast.com,"(28, 4, 2024)",POSITIVE
Protect Vinicius Junior: Marcel Desailly Calls On La Liga To Take Action Against Racism  Outlook India,"(29, 4, 2024)",NEGATIVE
Vinicius Jr trolls Fermin Lopez for copying Jude Bellingham's celebration after Real Madrid's 3-2 win against Barcelona  Sportskeeda,"(22, 4, 2024)",NEGATIVE
Vinicius Jr is Real Madrid’s transformative big-stage star – with a twist - The Athletic  The New York Times,"(30, 4, 2024)",POSITIVE
Vinicius Jr's brace secures 2-2 draw for Real Madrid at Bayern | Daily Sabah  Daily Sabah,"(1, 5, 2024)",POSITIVE
Bayern Munich 2-2 Real Madrid: Thrilling UEFA Champions League semi-final first leg ends all square  Eurosport COM,"(30, 4, 2024)",POSITIVE
Real Madrid always find a way: Winners and losers as Vinicius Jr covers for an off-colour Jude Bellingham while Bayern Munich count the cost of Kim Min-jae's calamitous Champions League display  Goal.com,"(30, 4, 2024)",NEGATIVE
"Behind Vinícius Jr. brace, Real Madrid earns crucial draw against Bayern Munich in Champions League semifinal  CNN","(1, 5, 2024)",POSITIVE
Vinícius Júnior leads Real Madrid to 2-2 draw at Bayern Munich in Champions League semifinal  The Associated Press,"(30, 4, 2024)",POSITIVE
Vini raves about Kroos pass: 'Makes things easy'  ESPN,"(30, 4, 2024)",POSITIVE
Real Madrid's Vinicius scores late penalty after snatching draw at Bayern  FRANCE 24 English,"(30, 4, 2024)",POSITIVE
Real Madrid Ace Kroos Speaks On Future And World’s Best Player After Bayern Munich Masterclass  Forbes,"(30, 4, 2024)",POSITIVE
"Bayern Munich vs Real Madrid final score, result, stats as Vinicius leaves UEFA Champions League semifinal all square  Sporting News","(30, 4, 2024)",NEGATIVE
Vinicius brace helps Real Madrid share the spoils against Bayern Munich  Marca.com,"(30, 4, 2024)",POSITIVE
Vinícius Júnior is Real Madrid's big-moment man 🔥  OneFootball - English,"(30, 4, 2024)",POSITIVE
Vinicius hits brace as Real Madrid come back to snatch draw at Bayern  The Japan Times,"(1, 5, 2024)",POSITIVE
Vinícius Júnior leads Real Madrid to 2-2 draw at Bayern Munich in Champions League semifinal  FOX Sports,"(30, 4, 2024)",POSITIVE
GOAL! Vinicius Jr equalises from the spot!  The New York Times,"(30, 4, 2024)",POSITIVE
"Real's success down to collective sacrifice, Vinicius says  Reuters","(8, 5, 2024)",POSITIVE
"Vinicius Jr and Eder Militao meet Dan Marino, Odell Beckham Jr and Peso Pluma ahead of Copa America  Marca.com","(6, 5, 2024)",POSITIVE
Real Madrid always find a way: Winners and losers as Vinicius Jr covers for an off-colour Jude Bellingham while Bayern Munich count the cost of Kim Min-jae's calamitous Champions League display  Goal.com,"(1, 5, 2024)",NEGATIVE
