description,date,sentiment
CM: The reasons Pioli is likely to depart and the replacement ‘all clues lead to’  Sempre Milan,"(1, 3, 2024)",NEGATIVE
Protect women: O’Neill  The National,"(29, 2, 2024)",POSITIVE
Moretto gives update on Theo Hernandez interest: “Conversations with emissaries”  Sempre Milan,"(1, 3, 2024)",POSITIVE
"Cristiano Ronaldo Faces One Match Suspension For Showing 'Obscene' Pelvic Gesture to 'Messi, Messi' Chants in  India.com","(29, 2, 2024)",NEGATIVE
WITNESS  The National,"(29, 2, 2024)",POSITIVE
"Atlético 2-1 Betis (Mar 3, 2024) Game Analysis  ESPN","(3, 3, 2024)",POSITIVE
Sky: Ibrahimovic and Maldini to attend Saudi Arabia Grand Prix  Sempre Milan,"(7, 3, 2024)",POSITIVE
La Liga: Atletico Madrid returns to winning ways with 2-1 victory over Real Betis  Sportstar,"(3, 3, 2024)",POSITIVE
La Liga: Atletico de Madrid vs. Real Betis  Xinhua,"(4, 3, 2024)",POSITIVE
Frenkie de Jong and Pedri both injured as Barcelona draw with Athletic Bilbao  beIN SPORTS,"(3, 3, 2024)",NEGATIVE
MN: Milan’s record against Czech teams as Pioli prepares for Slavia Praha clash  Sempre Milan,"(4, 3, 2024)",POSITIVE
Girona and limp Barcelona fail to exploit Real's Liga slip  SuperSport,"(2, 3, 2024)",NEGATIVE
Girona slump at Mallorca to lose ground in La Liga title chase  Vanguard,"(3, 3, 2024)",NEGATIVE
CM: Okafor compared to Tomasson as forward prepares to deputise for Leao  Sempre Milan,"(4, 3, 2024)",POSITIVE
CM: Milan could sign Real Madrid playmaker in a Brahim Diaz-esque deal  Sempre Milan,"(2, 3, 2024)",POSITIVE
CM: Why Reijnders will start against Slavia over Bennacer and why AZ are rooting him on  Sempre Milan,"(7, 3, 2024)",NEGATIVE
Pulisic ‘not happy’ after Milan-Slavia despite goal: “We definitely could have done better”  Sempre Milan,"(7, 3, 2024)",NEGATIVE
CorSera: Milan will be without Leao against Empoli – Pioli’s plan to replace him  Sempre Milan,"(3, 3, 2024)",NEGATIVE
CM: The reasons Pioli is likely to depart and the replacement ‘all clues lead to’  Sempre Milan,"(1, 3, 2024)",NEGATIVE
CM: Milan remain interested in Bournemouth star but Juventus have opened talks  Sempre Milan,"(7, 3, 2024)",POSITIVE
Football star splits from wife after row during England and Spain Euro 2024 final  GB News,"(9, 3, 2024)",NEGATIVE
"Inter Milan might be better than in 2023, so this Champions League exit hurts - The Athletic  The New York Times","(14, 3, 2024)",NEGATIVE
Borussia Dortmund to face Atletico Madrid in the UEFA Champions League quarterfinals  BVB Buzz,"(15, 3, 2024)",POSITIVE
"Atlético Madrid - Inter Milan summary: shootout, score, goals and highlights | Champions League  AS USA","(14, 3, 2024)",POSITIVE
Champions League line-ups: Atletico Madrid vs. Inter  Football Italia,"(13, 3, 2024)",POSITIVE
Atletico Madrid to get talisman back for crucial Champions League second leg with Inter  Football Espana,"(12, 3, 2024)",POSITIVE
Atletico's Griezmann returns from ankle injury after 4-game absence  theScore,"(13, 3, 2024)",NEGATIVE
"Atletico Madrid vs Inter Milan final score, result as Simeone's side triumph in Champions League penalty shootout  Sporting News","(13, 3, 2024)",POSITIVE
CM: Forward happy at Real Madrid but Milan deal remains possible – the reason  Sempre Milan,"(11, 3, 2024)",POSITIVE
Atletico Madrid vs Inter Milan: Preview and Prediction  The Hard Tackle,"(12, 3, 2024)",NEGATIVE
"Atletico Madrid vs Inter Milan Stats Pack, Bet Builder Tips and Predictions  Bad Man Betting","(12, 3, 2024)",NEGATIVE
"Champions League, Atletico Madrid-Inter: probable line-ups  Football Italia","(13, 3, 2024)",POSITIVE
Can La Liga stars top Champions League goal charts in 2024?  Football Espana,"(13, 3, 2024)",POSITIVE
UCL | Atletico Madrid 2-1 Inter: Nerazzurri out on penalties  Football Italia,"(13, 3, 2024)",POSITIVE
How Alvaro Morata played a role in ushering in Juventus Next Gen project  Juve FC,"(21, 3, 2024)",POSITIVE
"Morata on why he didn’t return to Serie A despite calls from Milan, Inzaghi, Allegri and Mourinho  Football Italia","(21, 3, 2024)",NEGATIVE
"Atletico Madrid Star Admits: “Inter Milan Let Us Alive In First Leg, I Had Offers From Nerazzurri, AC Milan & Roma”  SempreInter.com","(21, 3, 2024)",POSITIVE
Alvaro Morata reveals he was close to joining Roma last year  RomaPress.net,"(21, 3, 2024)",POSITIVE
"Morata: ""Last summer, Milan got in touch with me""  Milan Reports","(21, 3, 2024)",POSITIVE
GdS: Morata reveals Milan contact last summer amid transfer interest  Sempre Milan,"(21, 3, 2024)",POSITIVE
Atletico Madrid 0-3 Barcelona: Goals and highlights - LaLiga EA Sports 23/24  Marca.com,"(17, 3, 2024)",POSITIVE
Borussia Dortmund to face Atletico Madrid in the UEFA Champions League quarterfinals  BVB Buzz,"(15, 3, 2024)",POSITIVE
Morata makes Euro 2024 group stage prediction with Italy and Spain involved  Football Italia,"(21, 3, 2024)",POSITIVE
"Morata predicts the group: Albania, spectacular  KOHA.net","(21, 3, 2024)",POSITIVE
"Simeone: ""We gotta step up our game 'cause everyone else is stepping up too""  MUNDO DEPORTIVO","(17, 3, 2024)",NEGATIVE
Atletico Madrid star credits Diego Simeone as being the reason he did not leave in 2023  Football Espana,"(21, 3, 2024)",POSITIVE
Barça vs Atletico Player Ratings  Everything Barca,"(18, 3, 2024)",NEGATIVE
Atletico Madrid star on the return of Barcelona forward at Civitas Metropolitano  Barca Universal,"(17, 3, 2024)",POSITIVE
Cristiano Ronaldo and Iniesta Ambassadors for The 2030 World Cup  beIN SPORTS,"(19, 3, 2024)",POSITIVE
"Alvaro Morata booed by Spain supporters, leaving Luis de la Fuente ‘ashamed’  The New York Times","(27, 3, 2024)",NEGATIVE
Spain coach: Whistles for Morata 'hurt my soul'  ESPN,"(26, 3, 2024)",NEGATIVE
"International round-up: Morata booed, Vermeeren gets minutes and more  Into The Calderon","(27, 3, 2024)",POSITIVE
'Hurts my soul' - Alvaro Morata whistles leave Luis de la Fuente 'ashamed' of Spain fans as captain endures frustrating night against Brazil  Goal.com,"(27, 3, 2024)",NEGATIVE
Spain coach urges fans to put country above club loyalties  Reuters,"(27, 3, 2024)",POSITIVE
"Luis de la Fuente: ""I Feel Ashamed of Those Boos Aimed at Morata""  beIN SPORTS","(27, 3, 2024)",NEGATIVE
Morata denies press reports of clash with Vinicius  BeSoccer EN,"(28, 3, 2024)",NEGATIVE
Spain manager Luis de la Fuente furious with Spanish fans – ‘I feel ashamed’  Football Espana,"(27, 3, 2024)",NEGATIVE
Vinicius messed up again and Endrick attacked Cucurella after scoring 2-2  FC Barcelona Noticias,"(27, 3, 2024)",NEGATIVE
VIDEO: Vinicius Jr loses his cool! Real Madrid star rages at Alvaro Morata during FRIENDLY draw between Spain and Brazil  Goal.com,"(27, 3, 2024)",NEGATIVE
Rodri 'didn't understand much' the argument between Morata and Vinicius  BeSoccer EN,"(26, 3, 2024)",NEGATIVE
Spain vs Brazil: Confirmed lineups for this 2024 friendly game  Bolavip US,"(26, 3, 2024)",POSITIVE
"Spain vs Brazil final score, result, stats as Endrick scores on Bernabeu debut in thrilling friendly draw  Sporting News","(26, 3, 2024)",POSITIVE
CorSport: Bayern Munich watch on as Milan attempt Theo Hernandez extension  Sempre Milan,"(27, 3, 2024)",POSITIVE
"WATCH: Vinicius Junior picks fight with Aymeric Laporte, Joselu takes issue with him, and Laporte’s response  Football Espana","(27, 3, 2024)",POSITIVE
Saul takes Atletico fourth with late Villarreal winner  FRANCE 24 English,"(1, 4, 2024)",POSITIVE
"La Liga: Real Madrid beat Mallorca to lead table, Girona edge Atletico in thriller  theSun","(1, 4, 2024)",POSITIVE
IPL 2024: Updated Orange cap list ft. Virat Kohli  India Today,"(30, 3, 2024)",POSITIVE
Romero lifts lid on start to life at Milan and the team-mates he was ‘surprised’ by  Sempre Milan,"(30, 3, 2024)",POSITIVE
Find out what the top center-backs for Barça were up to at just 17 years old!  MUNDO DEPORTIVO,"(29, 3, 2024)",POSITIVE
GdS: Milan targeting Monaco and Bologna stars to complete the squad  Sempre Milan,"(30, 3, 2024)",POSITIVE
GdS: Fofana’s journey from delivering pizzas to now and why Milan are ‘bewitched’  Sempre Milan,"(1, 4, 2024)",POSITIVE
"De la Fuente: ""Pedri and Morata don't need to prove anything""  MUNDO DEPORTIVO","(6, 4, 2024)",NEGATIVE
5 players who struggled after leaving Real Madrid  The Real Champs,"(6, 4, 2024)",POSITIVE
Inter Milan Prepare Four-Year Contract For Atletico Madrid Star – Ex Juventus & Chelsea Striker Recommends Serie A Move  SempreInter.com,"(6, 4, 2024)",POSITIVE
Saul takes Atletico fourth with late Villarreal winner  FRANCE 24 English,"(1, 4, 2024)",POSITIVE
Atletico Madrid join race to sign impressive Leeds United star with 18 goals this season  Football Espana,"(6, 4, 2024)",POSITIVE
"GdS: Leao, Theo, Pulisic and more – Milan players’ values grow as form improves  Sempre Milan","(8, 4, 2024)",POSITIVE
"La Liga: Real Madrid beat Mallorca to lead table, Girona edge Atletico in thriller  theSun","(1, 4, 2024)",POSITIVE
Where are they now? Zinedine Zidane’s 11 signings as Real Madrid manager  Planet Football,"(5, 4, 2024)",NEGATIVE
Tuttosport: Leao becomes a ‘driving force’ and ‘leader’ again for Milan  Sempre Milan,"(2, 4, 2024)",POSITIVE
Diego Simeone prepared to back out of form star for Atletico Madrid’s showdown with Borussia Dortmund  Football Espana,"(5, 4, 2024)",POSITIVE
"Chelsea, Man Utd Renew Rivalry Live on GOtv  THISDAY Newspapers","(4, 4, 2024)",NEGATIVE
GdS: Doubts in midfield ahead of Europa League clash – four players compete  Sempre Milan,"(8, 4, 2024)",NEGATIVE
Sportime: Milan send scout to watch AEK-PAOK – the possible names watched  Sempre Milan,"(7, 4, 2024)",POSITIVE
GdS: Leao and Giroud ‘blossom’ together as Milan seek strong finish  Sempre Milan,"(8, 4, 2024)",POSITIVE
CM: New Milan derby set for Monza goalkeeper after impressive season  Sempre Milan,"(2, 4, 2024)",POSITIVE
Juventus interested in re-signing Alvaro Morata once again  OneFootball - English,"(10, 4, 2024)",POSITIVE
Journalist provides an update on the Morata to Juventus rumours  Juve FC,"(12, 4, 2024)",POSITIVE
"Atletico vs. Dortmund lineups: Morata replaces Depay, Nmecha in for Brandt  theScore","(10, 4, 2024)",NEGATIVE
Morata: Juventus reignite interest as two strikers set to leave  Football Italia,"(10, 4, 2024)",POSITIVE
Juventus eyeing up third spell for Atletico Madrid striker Alvaro Morata  Football Espana,"(10, 4, 2024)",POSITIVE
Juventus consider one last dance with Morata  BeSoccer EN,"(10, 4, 2024)",NEGATIVE
"Atlético 2-1 Dortmund (Apr 10, 2024) Final Score  ESPN","(10, 4, 2024)",POSITIVE
"Atlético Madrid - Borussia Dortmund summary: score, goals & highlights | Champions League  AS USA","(10, 4, 2024)",POSITIVE
"Borussia Dortmund vs Atletico Madrid: Champions League team news, preview  BVB Buzz","(15, 4, 2024)",POSITIVE
"Atletico Madrid vs Borussia Dortmund score, result, stats as Simeone's men get job done in Champions League first leg  Sporting News","(10, 4, 2024)",POSITIVE
Atletico dealt Depay injury blow for Dortmund clash  china.org.cn,"(9, 4, 2024)",NEGATIVE
Sky: Ibrahimovic wants an ‘Ajax model’ at Milan – Vergine’s departure possible  Sempre Milan,"(12, 4, 2024)",NEGATIVE
Morata back in Atletico attack as Dortmund start Nmecha  SuperSport,"(10, 4, 2024)",POSITIVE
La Juventus veut s’offrir encore Alvaro Morata  OneFootball - English,"(10, 4, 2024)",NEGATIVE
"Atletico Madrid vs Borussia Dortmund: Preview, predictions and lineups  90min UK","(10, 4, 2024)",NEGATIVE
"Worrying situation developing with Atletico Madrid’s Alvaro Morata, return date is unknown  Yardbarker","(23, 4, 2024)",NEGATIVE
Alvaro Morata considering Atletico Madrid future following Diego Simeone move  Football Espana,"(24, 4, 2024)",POSITIVE
Reports: Conceicao hypothesis returns for Milan after Villas-Boas election at Porto  Sempre Milan,"(28, 4, 2024)",NEGATIVE
STUNNER! Atletico Madrid to sell Oblak for De Gea return  Tribal Football,"(23, 4, 2024)",NEGATIVE
Go presses DSWD's Gatchalian on 'selective' aid distribution  GMA News Online,"(23, 4, 2024)",NEGATIVE
On psycho-social assistance under AICS program  Senate of the Philippines,"(23, 4, 2024)",POSITIVE
"Atletico Madrid vs Athletic Club Predicted line-up, betting tips, odds, injury news, H2H, telecast  Khel Now","(25, 4, 2024)",NEGATIVE
Tuttosport: Giroud offered Italy stay by former team-mate before MLS decision  Sempre Milan,"(24, 4, 2024)",NEGATIVE
Empty promises by politicians  The National,"(29, 4, 2024)",NEGATIVE
"Atletico to recall Omorodion, want €90m for striker  Punch Newspapers","(25, 4, 2024)",NEGATIVE
CorSport: Calabria’s contract talks stall amid links to other full-backs  Sempre Milan,"(25, 4, 2024)",NEGATIVE
GdS: How AC Milan’s home shirt for 2024-25 could look – photo  Sempre Milan,"(22, 4, 2024)",NEGATIVE
Sky: Ibrahimovic and Moncada present at Milanello to observe training  Sempre Milan,"(24, 4, 2024)",POSITIVE
"Euro 2024 Golden Boot Contenders: Kylian Mbappe, Harry Kane, and Ronaldo Top the List  Telecom Asia","(27, 4, 2024)",POSITIVE
Alvaro Morata would take a pay cut to return to Juventus  Juve FC,"(1, 5, 2024)",NEGATIVE
Morata willing to drop wages for third Juventus spell  Football Italia,"(1, 5, 2024)",NEGATIVE
Atletico Madrid marksman identified by Juventus as Plan B transfer option  Football Espana,"(1, 5, 2024)",NEGATIVE
‘Carefully following the case’ – why France are worried about Maignan ahead of the Euros  Sempre Milan,"(30, 4, 2024)",NEGATIVE
Empty promises by politicians  The National,"(29, 4, 2024)",NEGATIVE
Morata return to Juventus plausibe if two strikers make way  Juve FC,"(3, 5, 2024)",POSITIVE
Morata willing to drop wages for third Juventus spell  Football Italia,"(1, 5, 2024)",NEGATIVE
The 5 most expensive Real Madrid sales of all-time  The Real Champs,"(5, 5, 2024)",POSITIVE
Alvaro Morata would take a pay cut to return to Juventus  Juve FC,"(1, 5, 2024)",NEGATIVE
"Spain vs. Germany confirmed lineups, starting 11, team news: Morata and Havertz to lead the attack in Euro 2024 quarterfinal  Sporting News","(7, 5, 2024)",POSITIVE
Atletico Madrid marksman identified by Juventus as Plan B transfer option  Football Espana,"(1, 5, 2024)",NEGATIVE
RCD Mallorca vs Atletico Madrid: Preview and Prediction  The Hard Tackle,"(4, 5, 2024)",NEGATIVE
Just in: Barcelona priority target decides to stay put at his current club  Barca Universal,"(8, 5, 2024)",NEGATIVE
Tuttosport: Why Milan are watching closely as demand for Frosinone star grows  Sempre Milan,"(1, 5, 2024)",POSITIVE
Two Saudi Teams Interested in Signing Cancelo  MUNDO DEPORTIVO,"(7, 5, 2024)",NEGATIVE
Spain vs. Germany final score: Euro 2024 result as Mikel Merino breaks host-nation hearts in Stuttgart drama  Sporting News,"(7, 5, 2024)",POSITIVE
What does Juventus think about Morata’s return to the club?  Juve FC,"(2, 5, 2024)",NEGATIVE
"Bambie Thug, the risky gothic bet at Eurovision with a Spanish stamp  La Vanguardia","(8, 5, 2024)",POSITIVE
Mikel Merino breaks Germany hearts as Spain knock out hosts to reach semi-finals  LiveScore,"(7, 5, 2024)",POSITIVE
Atletico Madrid welcome Memphis Depay back from month-long injury ahead of season run-in  Football Espana,"(7, 5, 2024)",POSITIVE
'Strikers go through different stages and we need the best Morata'  BeSoccer EN,"(15, 5, 2024)",NEGATIVE
Common ravens — not so common in Georgia — are nesting in Tallulah Gorge  WABE 90.1 FM,"(9, 5, 2024)",NEGATIVE
"Photos: Milan players react to Cagliari win on social media – “Dedicated to you, mom”  Sempre Milan","(13, 5, 2024)",POSITIVE
Lopetegui eyes Sevilla duo for West Ham revamp ahead of managerial transition  MUNDO DEPORTIVO,"(9, 5, 2024)",POSITIVE
Just in: Barcelona priority target decides to stay put at his current club  Barca Universal,"(8, 5, 2024)",NEGATIVE
Atletico Madrid will hold onto young midfielder this summer as age a priority for summer transfer window  Football Espana,"(8, 5, 2024)",POSITIVE
Atletico Win Appeal Over Racist Abuse Sanction  Channels Television,"(9, 5, 2024)",POSITIVE
"Bambie Thug, the risky gothic bet at Eurovision with a Spanish stamp  La Vanguardia","(8, 5, 2024)",POSITIVE
Watch: Pulisic doubles Milan’s lead vs. Cagliari from Leao assist  Sempre Milan,"(11, 5, 2024)",POSITIVE
Seven beach restaurants you must visit on the Costa del Sol this summer  Surinenglish.com,"(13, 5, 2024)",POSITIVE
Getafe vs Atletico Madrid Prediction and Betting Tips  MrFixItsTips,"(13, 5, 2024)",NEGATIVE
Fichajes: Milan could push through sale in order to fund €45m centre-back move  Sempre Milan,"(13, 5, 2024)",NEGATIVE
GdS: Milan eye loan swoop of PSG midfielder amid talks with Mendes  Sempre Milan,"(11, 5, 2024)",NEGATIVE
GdS: Milan will make a decision on coach soon – the candidates in the running  Sempre Milan,"(15, 5, 2024)",POSITIVE
What Milan Primavera need to reach the play-offs in final round vs. Torino  Sempre Milan,"(13, 5, 2024)",NEGATIVE
4 most hated Real Madrid players of all-time  The Real Champs,"(18, 5, 2024)",NEGATIVE
Alvaro Morata’s Euro 2024 spot under threat over Atletico Madrid form  Football Espana,"(17, 5, 2024)",NEGATIVE
Atletico not willing to sell Morata for less than €15m  BeSoccer EN,"(21, 5, 2024)",NEGATIVE
Morata can leave Atletico Madrid for cut-price fee  Tribal Football,"(21, 5, 2024)",NEGATIVE
"Osasuna 4-1 Atlético (May 19, 2024) Game Analysis  ESPN","(19, 5, 2024)",POSITIVE
Atlético Madrid 1-4 Osasuna: Player Ratings  Into The Calderon,"(19, 5, 2024)",NEGATIVE
'Strikers go through different stages and we need the best Morata'  BeSoccer EN,"(15, 5, 2024)",NEGATIVE
Atletico Madrid star has surprise €15m release clause – three forwards linked to replace him  Football Espana,"(21, 5, 2024)",POSITIVE
GdS: Predicted Milan XI vs. Torino – Leao on the bench again  Sempre Milan,"(17, 5, 2024)",NEGATIVE
GdS: Milan will make a decision on coach soon – the candidates in the running  Sempre Milan,"(15, 5, 2024)",POSITIVE
Spain La Liga results & scorers (37th matchday) - World - Sports  Ahram Online,"(19, 5, 2024)",POSITIVE
La Liga and Bundesliga marksmen added to Atletico Madrid’s striker shortlist  Football Espana,"(18, 5, 2024)",POSITIVE
Footmercato: Milan have scouted Dijon midfield star and could land him on a free  Sempre Milan,"(18, 5, 2024)",POSITIVE
Alleged match-fixing report filed by La Liga side over MD36 fixture  Football Espana,"(19, 5, 2024)",NEGATIVE
Atletico Madrid’s third place hopes ended by Osasuna hammering  Football Espana,"(19, 5, 2024)",NEGATIVE
