description,date,sentiment
Participant Files ERISA Healthcare Fiduciary Suit Against Employer  National Association of Plan Advisors,"(6, 2, 2024)",NEGATIVE
France CDSE restructures with Cédric Lewandowski at the helm  Intelligence Online,"(5, 2, 2024)",NEGATIVE
Maggie Lewandowski comes back from early foul trouble to rally Oswego East. ‘It is a helpless feeling.’  Chicago Tribune,"(2, 2, 2024)",NEGATIVE
Lewandowski named head coach of USA 3x3 Olympic Team  Slippery Rock Athletics,"(9, 2, 2024)",POSITIVE
Stat-tastic Lewandowski  FC Barcelona,"(13, 2, 2024)",POSITIVE
"Elida M. Evans-Lewandowski, Boardman, Ohio  WKBN.com","(15, 2, 2024)",POSITIVE
Johnson & Johnson Case Signals Employee Drug Price Suits to Come  Bloomberg Law,"(9, 2, 2024)",NEGATIVE
"Former Bayern Munich striker Robert Lewandowski doubles down, blames FC Barcelona for his lack of goals  Bavarian Football Works","(13, 2, 2024)",NEGATIVE
Robert Lewandowski reveals career plans amid uncertain Barcelona future  90min UK,"(9, 2, 2024)",POSITIVE
Vitor Roque reveals what it means to have Lewandowski by your side and how he deals with criticism  FC Barcelona Noticias,"(10, 2, 2024)",POSITIVE
"USA Basketball names Rizzotti, Lewandowski as 3x3 team coaches  ESPN","(8, 2, 2024)",POSITIVE
"Barcelona star striker not ready to leave this summer, is building a mansion in the city  Barca Universal","(8, 2, 2024)",POSITIVE
Robert Lewandowski move another clue for Barcelona future as finances bite hard  Football Espana,"(8, 2, 2024)",POSITIVE
Robert Lewandowski discusses his Barcelona future and Xavi’s exit  Barca Blaugranes,"(8, 2, 2024)",POSITIVE
'We are going to win something!' - Robert Lewandowski backs Barcelona to claim silverware despite dismal campaign  Goal.com,"(15, 2, 2024)",POSITIVE
Robert Lewandowski: 'Next week is the ideal moment to take a step forward'  FC Barcelona,"(15, 2, 2024)",POSITIVE
Lewandowski's 'clue' about his future at Barça  FC Barcelona Noticias,"(8, 2, 2024)",POSITIVE
Lewandowski explains the difference between Flick’s Barcelona and Xavi’s Barcelona  Barca Universal,"(9, 2, 2024)",POSITIVE
Robert Lewandowski was Barcelona’s big post-Messi gamble. It hasn’t entirely paid off - The Athletic  The New York Times,"(20, 2, 2024)",NEGATIVE
Lewandowski: 50 goals in almost record time  FC Barcelona,"(17, 2, 2024)",POSITIVE
Last-gasp Lewandowski penalty gives Barcelona win at Celta  Reuters,"(17, 2, 2024)",POSITIVE
"Elida M. Evans-Lewandowski, Boardman, Ohio  WKBN.com","(15, 2, 2024)",POSITIVE
Performance of the Week: Traverse City West's Caleb Lewandowski  MHSAA,"(22, 2, 2024)",POSITIVE
"Arsenal's losing streak, Galeno's winner, Lewandowski's first since Messi: UCL stats  ESPN","(22, 2, 2024)",NEGATIVE
Taylor Twellman tips Robert Lewandowski & Antoine Griezmann to seal MLS transfers - but ex-USMNT star insists they won't join Lionel Messi's ex-Barcelona contingent at Inter Miami  Goal.com,"(21, 2, 2024)",NEGATIVE
"JeffCo native, legendary bluegrass musician honored at country music museum  Leader Publications","(20, 2, 2024)",POSITIVE
Celta Vigo 1-2 Barcelona: Robert Lewandowski scores stoppage-time penalty to earn Catalans dramatic victory  Eurosport COM,"(17, 2, 2024)",POSITIVE
Napoli 1-1 Barcelona: Robert Lewandowski and Victor Osimhen on Target As Lamine Yamal Breaks UCL Record  Sports Illustrated,"(21, 2, 2024)",POSITIVE
Lewandowski’s late penalty gives Barcelona LaLiga lifeline  Agencia EFE,"(18, 2, 2024)",NEGATIVE
"Lewandowski snatches Barca win at Celta, Atletico run riot  FRANCE 24 English","(17, 2, 2024)",POSITIVE
"Duel of 'killers': Lewandowski and Osimhen, protagonists of the Napoli-Barça  FC Barcelona Noticias","(21, 2, 2024)",POSITIVE
Robert Lewandowski reacts to Barcelona's interest in Hansi Flick  90min UK,"(17, 2, 2024)",POSITIVE
Lewandowski takes on Osimhen in a goal-scoring showdown: who will come out on top? Stay tuned to find out!  MUNDO DEPORTIVO,"(20, 2, 2024)",POSITIVE
Robert Lewandowski: 'We are in good form'  FC Barcelona,"(29, 2, 2024)",POSITIVE
Connie Lewandowski | Notable Women in Law 2024  Crain's Cleveland Business,"(26, 2, 2024)",POSITIVE
"Arsenal's losing streak, Galeno's winner, Lewandowski's first since Messi: UCL stats  ESPN","(22, 2, 2024)",NEGATIVE
Performance of the Week: Traverse City West's Caleb Lewandowski  MHSAA,"(22, 2, 2024)",POSITIVE
Barcelona player ratings vs Napoli: Red-hot Robert Lewandowski leads the way - but Victor Osimhen teaches porous defence a lesson in Champions League draw  Goal.com,"(22, 2, 2024)",POSITIVE
Lewandowski Remains without equalising his greater series with the FC Barcelona  FC Barcelona Noticias,"(24, 2, 2024)",NEGATIVE
"Lewandowski: ""Right Now, Including Myself, We Gotta Score More Goals.""  beIN SPORTS","(29, 2, 2024)",NEGATIVE
Napoli 1-1 FC Barcelona – Victor Osimhen scores late leveller to cancel out Robert Lewandowski opener  Eurosport COM,"(22, 2, 2024)",NEGATIVE
Lewandowski’s return helps Barcelona cling on in title race  Sportstar,"(23, 2, 2024)",POSITIVE
Robert Lewandowski sends out strong message to Barcelona ahead of Athletic test  Barca Blaugranes,"(29, 2, 2024)",POSITIVE
Robert Lewandowski broke impressive Lionel Messi record during Barcelona's draw with Napoli  SPORTbible,"(22, 2, 2024)",POSITIVE
Champions League: Robert Lewandowski breaks Lionel Messi's record for Barcelona  NewsBytes,"(22, 2, 2024)",POSITIVE
Barcelona prepared to sell Robert Lewandowski this summer despite recent upturn in form  Football Espana,"(22, 2, 2024)",POSITIVE
Video: Lewandowski explains how Barcelona can beat Napoli in Champions League  Football Italia,"(29, 2, 2024)",POSITIVE
"Robert Lewandowski, insatiable start to 2024  FC Barcelona","(22, 2, 2024)",POSITIVE
Robert Lewandowski: 'We are in good form'  FC Barcelona,"(29, 2, 2024)",POSITIVE
"Obituaries in Rochester, NY  Democrat & Chronicle","(1, 3, 2024)",POSITIVE
"Lewandowski: ""Right Now, Including Myself, We Gotta Score More Goals.""  beIN SPORTS","(29, 2, 2024)",NEGATIVE
Robert Lewandowski sends out strong message to Barcelona ahead of Athletic test  Barca Blaugranes,"(29, 2, 2024)",POSITIVE
"Barça's offensive leader! Robert Lewandowski, best LaLiga player in February  FC Barcelona Noticias","(1, 3, 2024)",POSITIVE
Video: Lewandowski explains how Barcelona can beat Napoli in Champions League  Football Italia,"(29, 2, 2024)",POSITIVE
"Lewandowski, mesmerized by the Castelldefels sunset  MUNDO DEPORTIVO","(1, 3, 2024)",POSITIVE
Lewandowski is the LaLiga player of the month for February  FC Barcelona,"(1, 3, 2024)",POSITIVE
"Lewandowski talks Xavi, La Liga title race, Champions League, recent form: ""We are at a good point""  Barca Universal","(29, 2, 2024)",POSITIVE
EA FC 24: How to complete POTM Robert Lewandowski SBC – Solution & cost  Dexerto,"(1, 3, 2024)",NEGATIVE
FC 24: How to complete La Liga POTM Lewandowski SBC - Costs & Solutions  RealSport101,"(1, 3, 2024)",NEGATIVE
EA FC 24 SBC Robert Lewandowski POTM LaLiga February Cheapest Solutions  FifaUltimateTeam.it - UK,"(1, 3, 2024)",NEGATIVE
"Bishop Lewandowski’s mother, Frances, dies at 79  Catholic Review of Baltimore","(5, 3, 2024)",NEGATIVE
Could selling Lewandowski be the best thing for Barcelona?  AS USA,"(2, 3, 2024)",NEGATIVE
"Obituaries in Rochester, NY  Democrat & Chronicle","(1, 3, 2024)",POSITIVE
3 players who turned their backs on Borussia Dortmund  BVB Buzz,"(3, 3, 2024)",NEGATIVE
'It was difficult for him' - Robert Lewandowski on Xavi's coaching time at Barcelona - Football video  Eurosport COM,"(1, 3, 2024)",NEGATIVE
Musician Spotlight: C. J. Lewandowski  Nashville Lifestyles,"(3, 3, 2024)",POSITIVE
"Lewandowski: ""Feelin' great physically, retirement not on my mind""  MUNDO DEPORTIVO","(6, 3, 2024)",POSITIVE
Lewandowski is the LaLiga player of the month for February  FC Barcelona,"(1, 3, 2024)",POSITIVE
"Barça's offensive leader! Robert Lewandowski, best LaLiga player in February  FC Barcelona Noticias","(1, 3, 2024)",POSITIVE
"Xavi talks Girona, Pedri, Lewandowski, Roque, Garcia ahead of Barcelona vs Girona  Barca Universal","(5, 3, 2024)",POSITIVE
Chapin’s newly renovated town hall comes with deep history  Lexington County Chronicle,"(6, 3, 2024)",POSITIVE
FC Barcelona News: 2 March 2024  Barca Blaugranes,"(2, 3, 2024)",POSITIVE
Everton youngster who models his game on Robert Lewandowski could break into first-team  Everton News,"(4, 3, 2024)",POSITIVE
Robert Lewandowski Clinches La Liga POTM  ina.iq,"(2, 3, 2024)",NEGATIVE
"Pedri, Raphinha And Lewandowski To Start | 4-3-3 Barcelona Predicted Lineup Vs Athletic Bilbao  OneFootball - English","(2, 3, 2024)",POSITIVE
Can Harry Kane break Robert Lewandowski’s Bundesliga goalscoring record this season?  The New York Times,"(9, 3, 2024)",NEGATIVE
FC Barcelona’s Robert Lewandowski Says ‘We’re Not Afraid Of Mbappe’ And Reveals Where He’ll Play Next Season  Forbes,"(14, 3, 2024)",POSITIVE
"Ernest Lewandowski Obituary (1933 - 2024) - Foley, MN - Morrison County Record  Legacy.com","(13, 3, 2024)",POSITIVE
Robert Lewandowski once answered 'Jürgen Klopp vs Pep Guardiola' as Liverpool vs Man City nears  Liverpool.com,"(10, 3, 2024)",NEGATIVE
Barcelona 3-1 Napoli (4-2 on agg.): Robert Lewandowski among goals as Xavi’s side make Champions League quarter-finals  Eurosport COM,"(12, 3, 2024)",POSITIVE
Lewandowski Offered Financial Help to Barcelona  beIN SPORTS,"(9, 3, 2024)",NEGATIVE
Robert Lewandowski sends a warning to Barcelona’s young players  AS USA,"(11, 3, 2024)",NEGATIVE
Barcelona’s Robert Lewandowski: I know where I’ll be next season  Barca Blaugranes,"(15, 3, 2024)",POSITIVE
Lewandowski on possible Kane record: I only needed 29 games  fcbinside.com,"(15, 3, 2024)",NEGATIVE
Robert Lewandowski provides final touch as Barcelona push Napoli aside  The Guardian,"(12, 3, 2024)",POSITIVE
‘More to come!’ - Harry Kane sends warning to Robert Lewandowski as he poses with Bundesliga match ball after scoring hat-trick in Bayern Munich’s stunning 8-1 win over Mainz  Goal.com,"(10, 3, 2024)",POSITIVE
Lewandowski celebrates the union of the dressing room and takes pressure off Barça  FC Barcelona Noticias,"(14, 3, 2024)",POSITIVE
"Lewandowski ready for showdown with Dembélé: ""It's gonna be really emotional for him""  MUNDO DEPORTIVO","(15, 3, 2024)",POSITIVE
FC Barcelona Striker Robert Lewandowski Praises Youngsters But Doubts Longevity  Forbes,"(10, 3, 2024)",NEGATIVE
"Lewandowski, Barça's weakest: the pace of the Champions League got the better of the number 9  FC Barcelona Noticias","(13, 3, 2024)",NEGATIVE
Monsters sign forward Mitchell Lewandowski to pro tryout contract  Cleveland Monsters,"(22, 3, 2024)",POSITIVE
"Corey Lewandowski, Another Ousted Trump Official, May Get Republican Convention Role  The New York Times","(19, 3, 2024)",POSITIVE
Lewandowski's rekindled love of the game pays off for Barca  ESPN,"(19, 3, 2024)",POSITIVE
FC Barcelona Star Lewandowski Claims To Be Better Than 10 Years Ago And Confirms Talks For Xavi Stay  Forbes,"(19, 3, 2024)",POSITIVE
"Israel and Ukraine, Lewandowski and Luxembourg bring strong soccer histories to Euro 2024 playoffs  The Associated Press","(19, 3, 2024)",POSITIVE
'I'm never leaving this studio': Performer living with cerebral palsy takes center stage  WKBW 7 News Buffalo,"(22, 3, 2024)",POSITIVE
Lewandowski is back and better than ever!  MUNDO DEPORTIVO,"(19, 3, 2024)",POSITIVE
Robert Lewandowski reveals how he turned his form around at Barcelona  Barca Blaugranes,"(20, 3, 2024)",POSITIVE
Lewandowski lights up Barca's title hopes in 3-0 win over Atletico | Daily Sabah  Daily Sabah,"(18, 3, 2024)",POSITIVE
"Gregory Lewandowski Obituary (2024) - Philadelphia, PA - Slabinski Sucharski Funeral Home, Inc.  Legacy.com","(20, 3, 2024)",NEGATIVE
Lewandowski on possible Kane record: I only needed 29 games  fcbinside.com,"(15, 3, 2024)",NEGATIVE
Ottawa Hills files lawsuit against engineering company after glass found in soil under sports complex  WTVG,"(21, 3, 2024)",NEGATIVE
Surprise in summer? Atlético could tempt Barça for Lewandowski  FC Barcelona Noticias,"(19, 3, 2024)",NEGATIVE
FC Barcelona MVP Lewandowski Praises Team In Best Game Since Joining Against Atletico Madrid  Forbes,"(18, 3, 2024)",POSITIVE
Lewandowski spills the beans on how he turned things around  MUNDO DEPORTIVO,"(18, 3, 2024)",NEGATIVE
Monsters sign forward Mitchell Lewandowski to pro tryout contract  Cleveland Monsters,"(22, 3, 2024)",POSITIVE
Poland and Robert Lewandowski through to Euro 2024  FC Barcelona,"(26, 3, 2024)",POSITIVE
"FC Barcelona Star Receives $108 Million A Year Salary Offer From Saudi Arabia, Reports Mundo Deportivo  Forbes","(24, 3, 2024)",NEGATIVE
"Society of Interventional Radiology Names Robert J. Lewandowski, MD, FSIR, President for 2024–2025  Imaging Technology News","(26, 3, 2024)",POSITIVE
'I'm never leaving this studio': Performer living with cerebral palsy takes center stage  WKBW 7 News Buffalo,"(22, 3, 2024)",POSITIVE
Robert Lewandowski turns down eye-watering €100m Saudi offer in favor of Barcelona stay  Barca Blaugranes,"(24, 3, 2024)",NEGATIVE
Rest against Las Palmas? Lewandowski ended up 'touched' in the thigh with Poland  FC Barcelona Noticias,"(27, 3, 2024)",NEGATIVE
"Robert ""Bob"" Lewandowski Obituary  The Ledger","(28, 3, 2024)",POSITIVE
Arabia goes wild as Lewandowski turns down big money offer  MUNDO DEPORTIVO,"(24, 3, 2024)",NEGATIVE
"If Wales give Robert Lewandowski a sniff at goal he will take it, warns Harry Wilson  The Independent","(25, 3, 2024)",NEGATIVE
Rob Page confident Wales can subdue ‘fantastic’ Lewandowski in playoff clash  The Guardian,"(25, 3, 2024)",POSITIVE
'We can't give Lewandowski half a sniff of goal'  BBC.com,"(23, 3, 2024)",NEGATIVE
What’s behind Barcelona striker Robert Lewandowski’s return to form?  Barca Blaugranes,"(27, 3, 2024)",POSITIVE
Big day for Lewandowski  FC Barcelona,"(26, 3, 2024)",POSITIVE
Lewandowski's future: latest updates and hints  MUNDO DEPORTIVO,"(27, 3, 2024)",POSITIVE
"Robert Lewandowski, Joao Cancelo & Inigo Martinez banned for Barcelona’s clash against Cadiz  Barca Blaugranes","(31, 3, 2024)",NEGATIVE
"Xavi spills the tea: ""Lewandowski and Vitor Roque are tight bros""  MUNDO DEPORTIVO","(29, 3, 2024)",POSITIVE
Robert Lewandowski makes decision on Barcelona future - report  90min UK,"(31, 3, 2024)",POSITIVE
Barcelona injury update: will Frenkie de Jong and Pedri be fit to play against PSG and Real Madrid?  AS USA,"(1, 4, 2024)",NEGATIVE
"Lamine Yamal, Lewandowski, Gündogan… Barça's 1x1 in the victory against Las Palmas  FC Barcelona Noticias","(30, 3, 2024)",POSITIVE
"Xavi talks Lamine, Ferran, Lewandowski, Roque, Cubarsi, Gundogan ahead of Barcelona vs Las Palmas  Barca Universal","(29, 3, 2024)",POSITIVE
Barcelona player ratings vs Las Palmas: Raphinha and Joao Felix provide the spark! Xavi's men make it 11 games unbeaten on frustrating night for Robert Lewandowski  Goal.com,"(30, 3, 2024)",POSITIVE
"Raphinha helps Barca beat Las Palmas, keep pressure on Real Madrid  theScore","(30, 3, 2024)",POSITIVE
Barcelona trio incur “blessing in disguise” suspensions during Las Palmas victory  Football Espana,"(31, 3, 2024)",NEGATIVE
Xavi says Robert Lewandowski and Ilkay Gündogan will not be rested in Barcelona’s clash with Las Palmas  Barca Blaugranes,"(29, 3, 2024)",NEGATIVE
Two Barcelona stars could be suspended for Real Madrid after intentional bookings in Las Palmas win - Reports  Sportskeeda,"(1, 4, 2024)",NEGATIVE
"Lewandowski, Cancelo, and Iñigo set to take on Cádiz in upcoming match  MUNDO DEPORTIVO","(31, 3, 2024)",POSITIVE
LaLiga injustice? Vinicius beats Lewandowski as March MVP  FC Barcelona Noticias,"(29, 3, 2024)",NEGATIVE
Barcelona duo at risk of shock El Clasico suspension after yellow card controversy  90min UK,"(1, 4, 2024)",NEGATIVE
"'Must score more' - Xavi talks Lewandowski, Raphinha, Felix, Kounde after Barcelona 1-0 Las Palmas  Barca Universal","(31, 3, 2024)",POSITIVE
Robert Lewandowski’s LaLiga suspension confirmed: can he play for Barcelona against Real Madrid in El Clásico?  AS USA,"(3, 4, 2024)",NEGATIVE
Robert Lewandowski holidays with his family in Mallorca  Majorca Daily Bulletin,"(3, 4, 2024)",POSITIVE
Barcelona star Robert Lewandowski already has retirement destination in mind  Football Espana,"(8, 4, 2024)",NEGATIVE
Robert Lewandowski will play in El Clásico as Barcelona striker’s one-game suspension confirmed  Barca Blaugranes,"(3, 4, 2024)",POSITIVE
Robert Lewandowski begins to define his 'plan' after retiring from football  FC Barcelona Noticias,"(8, 4, 2024)",POSITIVE
"Shirley A. Lewandowski Obituary (2024) - Taylor, MI - Voran Funeral Home - Allen Park Chapel  Legacy.com","(5, 4, 2024)",POSITIVE
Lewandowski won't be absent from the Classic  MUNDO DEPORTIVO,"(2, 4, 2024)",POSITIVE
Hunting his second Pichichi Award — Barcelona's Lewandowski finds his feet at the right time  Barca Universal,"(6, 4, 2024)",POSITIVE
La Liga confirm length of Lewandowski and Cancelo bans ahead of El Clasico  90min UK,"(4, 4, 2024)",NEGATIVE
Lewandowski has been suspended in La Liga. Will Polish striker be eligible to play in El Clásico?  DailySports,"(3, 4, 2024)",NEGATIVE
"Daily Schmankerl: Bayern Munich’s Joshua Kimmich leaning to Manchester City over Liverpool?; FC Barcelona’s Robert Lewandowski to spurn Saudi offer; Real Madrid, Man City battling for Jamal Musiala?; Jürgen Klopp says Xabi Alonso made right call; + M  Bavarian Football Works","(3, 4, 2024)",POSITIVE
Forecasting the Total Solar Eclipse: What the models say about our possible view in Western New York  WKBW 7 News Buffalo,"(3, 4, 2024)",POSITIVE
"Wells police report multiple arrests, summonses in March  Newport Dispatch","(2, 4, 2024)",NEGATIVE
How Harry Kane ‘surprised’ Bayern Munich despite previous record – with 37-goal striker being backed to challenge Robert Lewandowski in history books  Goal.com,"(4, 4, 2024)",POSITIVE
Lewandowski: 'We have to step up'  Official FC Barcelona Website,"(6, 4, 2024)",POSITIVE
Noblesville’s own Randy Lewandowski promoted to Indianapolis Indians President and CEO  Hamilton County Reporter,"(12, 4, 2024)",POSITIVE
"Alfred Lewandowski Obituary (1937 - 2024) - Scottsbluff, NE - The Star-Herald  Legacy.com","(11, 4, 2024)",POSITIVE
Transfer Dacia Lewandowski Commits to Join YSU's Women's Basketball Program  Youngstown State Athletics,"(9, 4, 2024)",POSITIVE
"The only thing missing was the goal! Robert Lewandowski, omnipresent and precise in Barça's victory  FC Barcelona Noticias","(11, 4, 2024)",NEGATIVE
Exciting Matchup: Araujo and Lewandowski set to take on PSG!  MUNDO DEPORTIVO,"(9, 4, 2024)",POSITIVE
Barcelona star Robert Lewandowski already has retirement destination in mind  Football Espana,"(8, 4, 2024)",NEGATIVE
Distributed solar and storage: a beacon of security and hope |  Wood Mackenzie,"(11, 4, 2024)",POSITIVE
"Predicted Barcelona lineup against Cadiz: Christensen, Joao Felix to return; Lewandowski suspended  The Hard Tackle","(13, 4, 2024)",NEGATIVE
Bayern Munich source confirmed what dressing room really thinks of Harry Kane compared to Robert Lewandowski  SPORTbible,"(9, 4, 2024)",POSITIVE
"Daily Schmankerl: Bayern Munich, Arsenal battling over Real Sociedad’s Martin Zubimendi, too; FC Barcelona’s Robert Lewandowski talks Harry Kane’s record-breaking form; Manchester United, Juventus among teams eyeing Joshua Zirkzee; + MORE!  Bavarian Football Works","(9, 4, 2024)",POSITIVE
"PSG vs Barcelona final score, result, stats as Raphinha, Christensen seal incredible UEFA Champions League win  Sporting News","(10, 4, 2024)",POSITIVE
Cadiz 0-1 Barcelona: Joao Felix strike sees Xavi's side edge past Cadiz to maintain faint La Liga title hopes  Eurosport COM,"(13, 4, 2024)",POSITIVE
In the Zone: Giovanni van Bronckhorst on Paris 2-3 Barcelona  UEFA.com,"(11, 4, 2024)",POSITIVE
Robert Lewandowski begins to define his 'plan' after retiring from football  FC Barcelona Noticias,"(8, 4, 2024)",POSITIVE
Lewandowski shines despite not scoring in latest match  MUNDO DEPORTIVO,"(11, 4, 2024)",POSITIVE
Suarez 2.0: Lewandowski to make surprise Barcelona exit?  World Soccer Talk,"(17, 4, 2024)",NEGATIVE
Bellingham and Lewandowski in the running for the 'Pichichi' award Who will come out on top?  MUNDO DEPORTIVO,"(20, 4, 2024)",POSITIVE
"More uncomfortable, but just as 'quarrelsome' as first leg: Lewandowski couldn't make the difference  FC Barcelona Noticias","(17, 4, 2024)",NEGATIVE
Robert Lewandowski record vs. Real Madrid  Sports Mole,"(18, 4, 2024)",POSITIVE
Robert Lewandowski: Barcelona 'ready to win' El Clasico  PlanetSport,"(20, 4, 2024)",POSITIVE
Robert Lewandowski calls on Barcelona to go on the attack against Real Madrid  Barca Blaugranes,"(20, 4, 2024)",POSITIVE
"Barcelona vs PSG lineups: Starting XIs, confirmed team news, injury latest for Champions League today  Yahoo Singapore News","(16, 4, 2024)",POSITIVE
"Barcelona know how to beat Real Madrid, says Lewandowski ahead of 'El Clasico'  BeSoccer EN","(21, 4, 2024)",POSITIVE
"WATCH: The interview where Ilkay Gundogan points finger at Ronald Araujo, Joao Cancelo and Robert Lewandowski  Football Espana","(17, 4, 2024)",POSITIVE
'We know how to beat Real Madrid' - Barcelona striker extremely confident ahead of El Clasico  Barca Universal,"(21, 4, 2024)",POSITIVE
Mateusz Bogusz likened to Robert Lewandowski after Leeds exit  Leeds United News,"(15, 4, 2024)",NEGATIVE
"Barcelona vs PSG final score, result, stats as Kylian Mbappe dumps 10-man Barca out of UEFA Champions League  Sporting News","(16, 4, 2024)",NEGATIVE
Kylian Mbappe and Robert Lewandowski to both score BOOSTED to 9/2  Daily Mail,"(15, 4, 2024)",POSITIVE
Face to face between Bellingham and Lewandowski! El Clásico reactivates the fight for the Pichichi  FC Barcelona Noticias,"(20, 4, 2024)",POSITIVE
"Lewandowski confident: ""We got the formula to take down Madrid""  MUNDO DEPORTIVO","(21, 4, 2024)",POSITIVE
"Kane sets goals PB, eyes Lewandowski's record  ESPN","(29, 4, 2024)",POSITIVE
Barcelona’s Lewandowski dilemma – and why planning without him is risky - The Athletic  The New York Times,"(29, 4, 2024)",NEGATIVE
David T. Lewandowski  Evening Observer,"(25, 4, 2024)",POSITIVE
Marjorie Lewandowski  coastsidenews.com,"(26, 4, 2024)",POSITIVE
Lewandowski hat trick gives Barcelona comeback victory over Valencia  The Associated Press,"(29, 4, 2024)",POSITIVE
Barcelona 4-2 Valencia: Robert Lewandowski treble guides Xavi's side past 10-man visitors in La Liga  Eurosport COM,"(29, 4, 2024)",POSITIVE
Robert Lewandowski's plan if he leaves Barça this summer  FC Barcelona Noticias,"(26, 4, 2024)",NEGATIVE
“Empty Words”- When Robert Lewandowski Rejected Lionel Messi’s Sympathy for 2020 Ballon d’Or Snub  EssentiallySports,"(29, 4, 2024)",NEGATIVE
What next for Robert Lewandowski? Barcelona hitman's summer plan revealed amid transfer talk  Goal.com,"(29, 4, 2024)",NEGATIVE
Lewandowski addresses rumors about leaving Barça this summer  MUNDO DEPORTIVO,"(29, 4, 2024)",POSITIVE
Kane gunning for Lewandowski's Bundesliga record  beIN SPORTS,"(28, 4, 2024)",POSITIVE
Robert Lewandowski has not given up on 2020 Ballon d’Or award  Football Espana,"(28, 4, 2024)",NEGATIVE
Robert Lewandowski's potential destinations - ranked  90min UK,"(26, 4, 2024)",POSITIVE
"Barcelona 4-2 Valencia (Apr 29, 2024) Game Analysis  ESPN","(29, 4, 2024)",POSITIVE
Robert Lewandowski Defends Lionel Messi Before Taking U-Turn on 2020 Ballon d’Or Feelings  EssentiallySports,"(29, 4, 2024)",NEGATIVE
"Kane sets goals PB, eyes Lewandowski's record  ESPN","(29, 4, 2024)",POSITIVE
Barcelona’s Lewandowski dilemma – and why planning without him is risky - The Athletic  The New York Times,"(29, 4, 2024)",NEGATIVE
50 Years of Lehigh Women's Athletics: Gina Lewandowski  Lehigh University Athletics,"(1, 5, 2024)",POSITIVE
Lewandowski hat trick gives Barcelona comeback victory over Valencia  The Associated Press,"(29, 4, 2024)",POSITIVE
Barcelona 4-2 Valencia: Robert Lewandowski treble guides Xavi's side past 10-man visitors in La Liga  Eurosport COM,"(29, 4, 2024)",POSITIVE
“Empty Words”- When Robert Lewandowski Rejected Lionel Messi’s Sympathy for 2020 Ballon d’Or Snub  EssentiallySports,"(29, 4, 2024)",NEGATIVE
What next for Robert Lewandowski? Barcelona hitman's summer plan revealed amid transfer talk  Goal.com,"(29, 4, 2024)",NEGATIVE
Lewandowski joins Pichichi frontrunners  FC Barcelona,"(30, 4, 2024)",POSITIVE
Lewandowski dreams of retrospective Ballon d’Or win  OneFootball - English,"(30, 4, 2024)",POSITIVE
Lewandowski addresses rumors about leaving Barça this summer  MUNDO DEPORTIVO,"(29, 4, 2024)",POSITIVE
‘Out of the question’ - Robert Lewandowski offers fresh update on Barcelona future  Barca Blaugranes,"(30, 4, 2024)",POSITIVE
Robert Lewandowski sends warning to Bayern Munich over 'never dead' Real Madrid  90min UK,"(30, 4, 2024)",NEGATIVE
FC Barcelona star Robert Lewandowski hopes to see Bayern Munich take down Real Madrid in the Champions League  Bavarian Football Works,"(30, 4, 2024)",POSITIVE
"Barcelona 4-2 Valencia (Apr 29, 2024) Game Analysis  ESPN","(29, 4, 2024)",POSITIVE
Xavi quiet on future of 'spectacular' Robert Lewandowski after hat-trick v Valencia - Don't ask me about Robert! - Football video  Eurosport COM,"(30, 4, 2024)",POSITIVE
50 Years of Lehigh Women's Athletics: Gina Lewandowski  Lehigh University Athletics,"(1, 5, 2024)",POSITIVE
MLS and Saudi re-emerge? Xavi won't rule out Lewandowski exit  World Soccer Talk,"(4, 5, 2024)",POSITIVE
BARBARA LEWANDOWSKI  Gloucester Mathews Gazette Journal,"(8, 5, 2024)",POSITIVE
Lewandowski's great streak with titles ends in 2024  FC Barcelona Noticias,"(6, 5, 2024)",POSITIVE
"If it happens, FC Barcelona’s Robert Lewandowski will support Bayern Munich over Borussia Dortmund to win Champions League  Bavarian Football Works","(7, 5, 2024)",POSITIVE
Lewandowski still in the Pichichi hunt  FC Barcelona,"(7, 5, 2024)",NEGATIVE
Robert Lewandowski sends warning to Harry Kane after Bayern Munich striker claims his Bundesliga scoring record is 'within reach'  Goal.com,"(1, 5, 2024)",NEGATIVE
Xavi on Robert Lewandowski’s Barcelona future: ‘We’ll decide at the end of the season’  Barca Blaugranes,"(3, 5, 2024)",POSITIVE
Robert Lewandowski confirms he discussed becoming teammates with Kylian Mbappé  Get French Football News,"(6, 5, 2024)",POSITIVE
Robert Lewandowski is 'at risk of being sold' by Barcelona as they plan 'summer clearout' - and only THREE sta  Daily Mail,"(1, 5, 2024)",NEGATIVE
Lewandowski: Age and contract pose delicate situation  MUNDO DEPORTIVO,"(6, 5, 2024)",POSITIVE
Robert Lewandowski claims Carlo Ancelotti would succeed if given another chance at Bayern Munich  Bavarian Football Works,"(7, 5, 2024)",POSITIVE
"This is the fight for the Pichichi after the goals of Lewandowski, Dovbyk and Bellingham  FC Barcelona Noticias","(4, 5, 2024)",POSITIVE
Revealed: Bizarre Barcelona-Nike spat involving Robert Lewandowski & an upside down M  Goal.com,"(6, 5, 2024)",NEGATIVE
Atletico are keeping an eye on Lewandowski's situation at Barca in search of another Luis Suarez  FC Barcelona Noticias,"(8, 5, 2024)",POSITIVE
"Robert Lewandowski - La Liga Attacker - News, Stats, Bio and more - The Athletic  The New York Times","(13, 5, 2024)",POSITIVE
